NODE=[HOST_e8d809bd94] | JOB=ciso1-ONE-s21 4925522 | AUGMENT=1
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR100 --NN-name ResNet18_c100 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 1e-3 --alpha0 1e-6 --num-epochs 100 --stepsize-groups sets:1-49,51-62/layer4.0.bn2.weight --seed 21 --save-directory cluster/Account2/metaopt/runs/ciso1 --run-name ciso1-ONE-s21
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=none LAM=na ETA_RATIO=na COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=100 PROBE_DIR=cluster/Account2/metaopt/runs/ciso1/probe_ciso1-ONE-s21 EB_RHO=na EB_LOG=0
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account2/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
PROBE_TENSOR: on every=100 type=blockwise tensors=62 meta_alg=Lion momentum_param=0.99 Lion_beta2=0.9 dir=cluster/Account2/metaopt/runs/ciso1/probe_ciso1-ONE-s21
Epoch 0, Train Accuracy: 1.03 %, Test Accuracy: 1.05 %
Epoch 1, Train Accuracy: 1.01 %, Test Accuracy: 1.07 %
Epoch 2, Train Accuracy: 1.02 %, Test Accuracy: 1.14 %
Epoch 3, Train Accuracy: 1.11 %, Test Accuracy: 1.14 %
Epoch 4, Train Accuracy: 1.07 %, Test Accuracy: 1.13 %
Epoch 5, Train Accuracy: 1.16 %, Test Accuracy: 1.17 %
Epoch 6, Train Accuracy: 1.18 %, Test Accuracy: 1.27 %
Epoch 7, Train Accuracy: 1.26 %, Test Accuracy: 1.39 %
Epoch 8, Train Accuracy: 1.45 %, Test Accuracy: 1.81 %
Epoch 9, Train Accuracy: 2.16 %, Test Accuracy: 2.85 %
Epoch 10, Train Accuracy: 3.32 %, Test Accuracy: 4.28 %
Epoch 11, Train Accuracy: 4.61 %, Test Accuracy: 5.63 %
Epoch 12, Train Accuracy: 5.80 %, Test Accuracy: 7.01 %
Epoch 13, Train Accuracy: 7.60 %, Test Accuracy: 9.16 %
Epoch 14, Train Accuracy: 9.82 %, Test Accuracy: 10.57 %
Epoch 15, Train Accuracy: 11.87 %, Test Accuracy: 13.25 %
Epoch 16, Train Accuracy: 13.89 %, Test Accuracy: 14.41 %
Epoch 17, Train Accuracy: 15.81 %, Test Accuracy: 15.84 %
Epoch 18, Train Accuracy: 18.93 %, Test Accuracy: 21.94 %
Epoch 19, Train Accuracy: 22.67 %, Test Accuracy: 23.43 %
Epoch 20, Train Accuracy: 25.64 %, Test Accuracy: 26.14 %
Epoch 21, Train Accuracy: 27.96 %, Test Accuracy: 29.09 %
Epoch 22, Train Accuracy: 29.85 %, Test Accuracy: 30.59 %
