NODE=[HOST_f0845cc956] | JOB=g4m-r02-m3e4-s1 4885917
ARGS: --optimizer HF --alg-base SGDm --momentum-param-base 0.99 --weight-decay-base 0.1 --alg-meta Lion --momentum-param-meta 0.99 --Lion-beta2-meta 0.9 --weight-decay-meta 0 --dataset CIFAR10 --NN-name ResNet18 --batch-size 100 --max-time 999:00:00 --gamma 1 --meta-stepsize 3e-4 --alpha0 1e-6 --num-epochs 100 --stepsize-groups layerwise --seed 1 --save-directory cluster/Account1/metaopt/runs/g4m --run-name g4m-r02-m3e4-s1
ENV: AUGMENT=1 BETA_CLIP=-15:-2.3026 HIER=additive LAM=na ETA_RATIO=0.2 COS_TOTAL=default COS_WARMUP=default SCHED=none SCHED_TOTAL=none SCHED_WARMUP=none SCHED_MIN=none PROBE=5 PROBE_DIR=cluster/Account1/metaopt/runs/g4m/probe_02_3e4_g4m_s1
NVIDIA L4, 23034 MiB

args_base includes unnecessary attributes {'normalizer_param'} 

Files already downloaded and verified
Files already downloaded and verified
cluster/Account1/metaopt/envs/mo/lib/python3.10/site-packages/torch/nn/modules/conv.py:459: UserWarning: Applied workaround for CuDNN issue, install nvrtc.so (Triggered internally at ../aten/src/ATen/native/cudnn/Conv_v8.cpp:80.)
  return F.conv2d(input, weight, bias, self.stride,
Epoch 0, Train Accuracy: 9.65 %, Test Accuracy: 9.82 %
Epoch 1, Train Accuracy: 9.52 %, Test Accuracy: 9.81 %
Epoch 2, Train Accuracy: 9.49 %, Test Accuracy: 9.75 %
Epoch 3, Train Accuracy: 9.65 %, Test Accuracy: 9.80 %
Epoch 4, Train Accuracy: 9.62 %, Test Accuracy: 9.86 %
Epoch 5, Train Accuracy: 9.61 %, Test Accuracy: 9.84 %
Epoch 6, Train Accuracy: 9.67 %, Test Accuracy: 9.80 %
Epoch 7, Train Accuracy: 9.60 %, Test Accuracy: 9.94 %
Epoch 8, Train Accuracy: 9.86 %, Test Accuracy: 9.91 %
Epoch 9, Train Accuracy: 10.03 %, Test Accuracy: 10.33 %
Epoch 10, Train Accuracy: 10.39 %, Test Accuracy: 10.60 %
Epoch 11, Train Accuracy: 11.03 %, Test Accuracy: 10.84 %
Epoch 12, Train Accuracy: 11.51 %, Test Accuracy: 11.57 %
Epoch 13, Train Accuracy: 12.20 %, Test Accuracy: 12.36 %
Epoch 14, Train Accuracy: 13.19 %, Test Accuracy: 13.37 %
Epoch 15, Train Accuracy: 13.80 %, Test Accuracy: 14.64 %
Epoch 16, Train Accuracy: 15.11 %, Test Accuracy: 15.70 %
Epoch 17, Train Accuracy: 15.88 %, Test Accuracy: 16.97 %
Epoch 18, Train Accuracy: 16.94 %, Test Accuracy: 18.11 %
Epoch 19, Train Accuracy: 18.02 %, Test Accuracy: 19.45 %
