panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
cdn1,OCC-9534a454e2fcb924,cdn1-h2,reported cell context,/panels/cdn1/cells/0,"{""baseline_recipe"":""SGD momentum0.9 wd5e-4, cosine warmup1000 total50000; 200ep total100000."",""meta_recipe"":""SGDm base / Lion meta, chunk771, ms1e-4, alpha0=1e-3, beta clip -15:-2.3026; in-batch replicate of historical gm2-ch best cell."",""registered_token"":""BELOW-BY-A-LOT; USABLE"",""scope"":""ResNet18_c100, CIFAR100, AUGMENT=1, batch100, 100ep, 3 seeds/arm, one batch. SGD ladder [0.01,0.02,0.05,0.1,0.2,0.3]; 200ep SGD is separate secondary."",""source"":""analysis/cdn2_denominator_score.py; CORRECTIONS 171,175; MASTER-TABLE row155""}",,,CELL-69281da7b52b1966,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.1,,1,none,,na,na,200,195,200,5,200,True,3,78.828,0.14602739469018003,0.08430895563343517,78.698,78.986,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cdn1-h2""]","[""cdn1""]","[""OCC-9534a454e2fcb924""]","[""/panels/cdn1/cells/0""]","[""MEAS-07b944e6b69e83d1"",""MEAS-13127ac18440e54d"",""MEAS-d05c676a6eb9a2b7""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
cdn1,OCC-51c2235ec6399210,cdn1-lr001,reported cell context,/panels/cdn1/cells/1,"{""baseline_recipe"":""SGD momentum0.9 wd5e-4, cosine warmup1000 total50000; 200ep total100000."",""meta_recipe"":""SGDm base / Lion meta, chunk771, ms1e-4, alpha0=1e-3, beta clip -15:-2.3026; in-batch replicate of historical gm2-ch best cell."",""registered_token"":""BELOW-BY-A-LOT; USABLE"",""scope"":""ResNet18_c100, CIFAR100, AUGMENT=1, batch100, 100ep, 3 seeds/arm, one batch. SGD ladder [0.01,0.02,0.05,0.1,0.2,0.3]; 200ep SGD is separate secondary."",""source"":""analysis/cdn2_denominator_score.py; CORRECTIONS 171,175; MASTER-TABLE row155""}",,,CELL-e96406bf4a36ab62,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.01,,1,none,,na,na,100,95,100,5,100,True,3,75.37333333333333,0.21781949713772705,0.12575814530721563,75.128,75.544,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cdn1-lr001""]","[""cdn1""]","[""OCC-51c2235ec6399210""]","[""/panels/cdn1/cells/1""]","[""MEAS-4dc4dc5455f3423e"",""MEAS-812fb5b468349c12"",""MEAS-ef64fb1ed6cc5c8a""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
cdn1,OCC-e637288718183c3e,cdn1-lr002,reported cell context,/panels/cdn1/cells/2,"{""baseline_recipe"":""SGD momentum0.9 wd5e-4, cosine warmup1000 total50000; 200ep total100000."",""meta_recipe"":""SGDm base / Lion meta, chunk771, ms1e-4, alpha0=1e-3, beta clip -15:-2.3026; in-batch replicate of historical gm2-ch best cell."",""registered_token"":""BELOW-BY-A-LOT; USABLE"",""scope"":""ResNet18_c100, CIFAR100, AUGMENT=1, batch100, 100ep, 3 seeds/arm, one batch. SGD ladder [0.01,0.02,0.05,0.1,0.2,0.3]; 200ep SGD is separate secondary."",""source"":""analysis/cdn2_denominator_score.py; CORRECTIONS 171,175; MASTER-TABLE row155""}",,,CELL-28871b5f4609995b,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.02,,1,none,,na,na,100,95,100,5,100,True,3,76.366,0.21706220306630875,0.12532092137122658,76.152,76.586,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cdn1-lr002""]","[""cdn1""]","[""OCC-e637288718183c3e""]","[""/panels/cdn1/cells/2""]","[""MEAS-4d1eb0a63fa52f38"",""MEAS-dcb6988bf5f20552"",""MEAS-e35cdcee9d3231aa""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
cdn1,OCC-37b3bae319bcfda0,cdn1-lr005,reported cell context,/panels/cdn1/cells/3,"{""baseline_recipe"":""SGD momentum0.9 wd5e-4, cosine warmup1000 total50000; 200ep total100000."",""meta_recipe"":""SGDm base / Lion meta, chunk771, ms1e-4, alpha0=1e-3, beta clip -15:-2.3026; in-batch replicate of historical gm2-ch best cell."",""registered_token"":""BELOW-BY-A-LOT; USABLE"",""scope"":""ResNet18_c100, CIFAR100, AUGMENT=1, batch100, 100ep, 3 seeds/arm, one batch. SGD ladder [0.01,0.02,0.05,0.1,0.2,0.3]; 200ep SGD is separate secondary."",""source"":""analysis/cdn2_denominator_score.py; CORRECTIONS 171,175; MASTER-TABLE row155""}",,,CELL-2bc1669a686315ea,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.05,,1,none,,na,na,100,95,100,5,100,True,3,77.15666666666667,0.013613718571105939,0.007859884081699822,77.146,77.172,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cdn1-lr005""]","[""cdn1""]","[""OCC-37b3bae319bcfda0""]","[""/panels/cdn1/cells/3""]","[""MEAS-1159aa4047f0440a"",""MEAS-47e33dfe84e61c6a"",""MEAS-77c834d5461d48fe""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
cdn1,OCC-84916f8df863f38c,cdn1-lr01,reported cell context,/panels/cdn1/cells/4,"{""baseline_recipe"":""SGD momentum0.9 wd5e-4, cosine warmup1000 total50000; 200ep total100000."",""meta_recipe"":""SGDm base / Lion meta, chunk771, ms1e-4, alpha0=1e-3, beta clip -15:-2.3026; in-batch replicate of historical gm2-ch best cell."",""registered_token"":""BELOW-BY-A-LOT; USABLE"",""scope"":""ResNet18_c100, CIFAR100, AUGMENT=1, batch100, 100ep, 3 seeds/arm, one batch. SGD ladder [0.01,0.02,0.05,0.1,0.2,0.3]; 200ep SGD is separate secondary."",""source"":""analysis/cdn2_denominator_score.py; CORRECTIONS 171,175; MASTER-TABLE row155""}",,,CELL-e35c69e1d77d5851,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.1,,1,none,,na,na,100,95,100,5,100,True,3,77.59266666666666,0.42593113684413464,0.24591145651320448,77.204,78.048,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cdn1-lr01""]","[""cdn1""]","[""OCC-84916f8df863f38c""]","[""/panels/cdn1/cells/4""]","[""MEAS-2421eb48ae7bee55"",""MEAS-5039eae0a5c309c5"",""MEAS-5a45a9f284f9a373""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
cdn1,OCC-f06110680be7e907,cdn1-lr02,reported cell context,/panels/cdn1/cells/5,"{""baseline_recipe"":""SGD momentum0.9 wd5e-4, cosine warmup1000 total50000; 200ep total100000."",""meta_recipe"":""SGDm base / Lion meta, chunk771, ms1e-4, alpha0=1e-3, beta clip -15:-2.3026; in-batch replicate of historical gm2-ch best cell."",""registered_token"":""BELOW-BY-A-LOT; USABLE"",""scope"":""ResNet18_c100, CIFAR100, AUGMENT=1, batch100, 100ep, 3 seeds/arm, one batch. SGD ladder [0.01,0.02,0.05,0.1,0.2,0.3]; 200ep SGD is separate secondary."",""source"":""analysis/cdn2_denominator_score.py; CORRECTIONS 171,175; MASTER-TABLE row155""}",,,CELL-3dd1fdc8e6ce9773,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.2,,1,none,,na,na,100,95,100,5,100,True,3,77.09,0.1148390177596491,0.06630233781700562,76.996,77.218,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cdn1-lr02""]","[""cdn1""]","[""OCC-f06110680be7e907""]","[""/panels/cdn1/cells/5""]","[""MEAS-0670946add6546b0"",""MEAS-1af3ea9d95764b90"",""MEAS-94490610b05fe48b""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
cdn1,OCC-49ac860b097334af,cdn1-lr03,reported cell context,/panels/cdn1/cells/6,"{""baseline_recipe"":""SGD momentum0.9 wd5e-4, cosine warmup1000 total50000; 200ep total100000."",""meta_recipe"":""SGDm base / Lion meta, chunk771, ms1e-4, alpha0=1e-3, beta clip -15:-2.3026; in-batch replicate of historical gm2-ch best cell."",""registered_token"":""BELOW-BY-A-LOT; USABLE"",""scope"":""ResNet18_c100, CIFAR100, AUGMENT=1, batch100, 100ep, 3 seeds/arm, one batch. SGD ladder [0.01,0.02,0.05,0.1,0.2,0.3]; 200ep SGD is separate secondary."",""source"":""analysis/cdn2_denominator_score.py; CORRECTIONS 171,175; MASTER-TABLE row155""}",,,CELL-ba073476cb8b0c2f,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.3,,1,none,,na,na,100,95,100,5,100,True,3,76.37,0.16469365500832348,0.09508592605287892,76.268,76.56,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cdn1-lr03""]","[""cdn1""]","[""OCC-49ac860b097334af""]","[""/panels/cdn1/cells/6""]","[""MEAS-2663e005b816d2e0"",""MEAS-39b9c83cbd583566"",""MEAS-d37563b4de72e669""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
cdn1,OCC-28b6d97b2a99482d,cdn1-m,reported cell context,/panels/cdn1/cells/7,"{""baseline_recipe"":""SGD momentum0.9 wd5e-4, cosine warmup1000 total50000; 200ep total100000."",""meta_recipe"":""SGDm base / Lion meta, chunk771, ms1e-4, alpha0=1e-3, beta clip -15:-2.3026; in-batch replicate of historical gm2-ch best cell."",""registered_token"":""BELOW-BY-A-LOT; USABLE"",""scope"":""ResNet18_c100, CIFAR100, AUGMENT=1, batch100, 100ep, 3 seeds/arm, one batch. SGD ladder [0.01,0.02,0.05,0.1,0.2,0.3]; 200ep SGD is separate secondary."",""source"":""analysis/cdn2_denominator_score.py; CORRECTIONS 171,175; MASTER-TABLE row155""}",,,CELL-e52a8eaeb52a6230,plateau5,test,accuracy_percent,ResNet18_c100,CIFAR100,100,chunk771,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,71.89333333333333,0.07311178655547823,0.04221110964873982,71.814,71.958,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cdn1-m""]","[""cdn1""]","[""OCC-28b6d97b2a99482d""]","[""/panels/cdn1/cells/7""]","[""MEAS-102b5f6ad6f922eb"",""MEAS-2060e7946592cef9"",""MEAS-5b5ae4117d836676""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
