panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
long_trajectory_pooling,OCC-5a57a6774c6bca23,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|0.1|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/0/cells/0,"{""end_epoch"":100,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,CELL-2eb5f3f83bb879a4,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,0.1,na,300,280,300,20,300,True,2,91.906,,,91.847,91.965,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|0.1|na|300""]","[""long_trajectory_pooling""]","[""OCC-3150f96fa0b58915"",""OCC-5a57a6774c6bca23"",""OCC-f4271e844d0f102a""]","[""/panels/long_trajectory_pooling/e300/0/cells/0"",""/panels/long_trajectory_pooling/e300/1/cells/0"",""/panels/long_trajectory_pooling/e300/2/cells/0""]","[""MEAS-7e757c46e831474b"",""MEAS-816061a5338fbf54""]",3,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
long_trajectory_pooling,OCC-cfc53daa32ed3411,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/0/cells/1,"{""end_epoch"":100,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,CELL-56d010c21e283281,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,300,280,300,20,300,True,2,91.7365,,,91.453,92.02,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300""]","[""long_trajectory_pooling""]","[""OCC-1ef41d22eb99ea8f"",""OCC-5ddd01e660851fa2"",""OCC-cfc53daa32ed3411""]","[""/panels/long_trajectory_pooling/e300/0/cells/1"",""/panels/long_trajectory_pooling/e300/1/cells/1"",""/panels/long_trajectory_pooling/e300/2/cells/1""]","[""MEAS-1ce1f43e5222dc21"",""MEAS-7a17be15d4cbd3f3""]",3,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
long_trajectory_pooling,OCC-5fe4728c6d837bec,ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/0/cells/2,"{""end_epoch"":100,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,CELL-faab9e846cc0e329,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,300,280,300,20,300,True,2,88.287,,,88.203,88.371,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300""]","[""long_trajectory_pooling""]","[""OCC-5fe4728c6d837bec"",""OCC-9f58da16569f3ef0"",""OCC-dcc5bea25fa9b9bb""]","[""/panels/long_trajectory_pooling/e300/0/cells/2"",""/panels/long_trajectory_pooling/e300/1/cells/2"",""/panels/long_trajectory_pooling/e300/2/cells/2""]","[""MEAS-5c1886669d357063"",""MEAS-feedb76e2d276c6b""]",3,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
long_trajectory_pooling,OCC-3150f96fa0b58915,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|0.1|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/1/cells/0,"{""end_epoch"":205,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,CELL-2eb5f3f83bb879a4,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,0.1,na,300,280,300,20,300,True,2,91.906,,,91.847,91.965,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|0.1|na|300""]","[""long_trajectory_pooling""]","[""OCC-3150f96fa0b58915"",""OCC-5a57a6774c6bca23"",""OCC-f4271e844d0f102a""]","[""/panels/long_trajectory_pooling/e300/0/cells/0"",""/panels/long_trajectory_pooling/e300/1/cells/0"",""/panels/long_trajectory_pooling/e300/2/cells/0""]","[""MEAS-7e757c46e831474b"",""MEAS-816061a5338fbf54""]",3,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
long_trajectory_pooling,OCC-5ddd01e660851fa2,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/1/cells/1,"{""end_epoch"":205,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,CELL-56d010c21e283281,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,300,280,300,20,300,True,2,91.7365,,,91.453,92.02,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300""]","[""long_trajectory_pooling""]","[""OCC-1ef41d22eb99ea8f"",""OCC-5ddd01e660851fa2"",""OCC-cfc53daa32ed3411""]","[""/panels/long_trajectory_pooling/e300/0/cells/1"",""/panels/long_trajectory_pooling/e300/1/cells/1"",""/panels/long_trajectory_pooling/e300/2/cells/1""]","[""MEAS-1ce1f43e5222dc21"",""MEAS-7a17be15d4cbd3f3""]",3,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
long_trajectory_pooling,OCC-9f58da16569f3ef0,ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/1/cells/2,"{""end_epoch"":205,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,CELL-faab9e846cc0e329,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,300,280,300,20,300,True,2,88.287,,,88.203,88.371,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300""]","[""long_trajectory_pooling""]","[""OCC-5fe4728c6d837bec"",""OCC-9f58da16569f3ef0"",""OCC-dcc5bea25fa9b9bb""]","[""/panels/long_trajectory_pooling/e300/0/cells/2"",""/panels/long_trajectory_pooling/e300/1/cells/2"",""/panels/long_trajectory_pooling/e300/2/cells/2""]","[""MEAS-5c1886669d357063"",""MEAS-feedb76e2d276c6b""]",3,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
long_trajectory_pooling,OCC-f4271e844d0f102a,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|0.1|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/2/cells/0,"{""end_epoch"":300,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,CELL-2eb5f3f83bb879a4,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,shrink,0.1,na,300,280,300,20,300,True,2,91.906,,,91.847,91.965,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|shrink|0.1|na|300""]","[""long_trajectory_pooling""]","[""OCC-3150f96fa0b58915"",""OCC-5a57a6774c6bca23"",""OCC-f4271e844d0f102a""]","[""/panels/long_trajectory_pooling/e300/0/cells/0"",""/panels/long_trajectory_pooling/e300/1/cells/0"",""/panels/long_trajectory_pooling/e300/2/cells/0""]","[""MEAS-7e757c46e831474b"",""MEAS-816061a5338fbf54""]",3,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
long_trajectory_pooling,OCC-1ef41d22eb99ea8f,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/2/cells/1,"{""end_epoch"":300,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,CELL-56d010c21e283281,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,300,280,300,20,300,True,2,91.7365,,,91.453,92.02,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300""]","[""long_trajectory_pooling""]","[""OCC-1ef41d22eb99ea8f"",""OCC-5ddd01e660851fa2"",""OCC-cfc53daa32ed3411""]","[""/panels/long_trajectory_pooling/e300/0/cells/1"",""/panels/long_trajectory_pooling/e300/1/cells/1"",""/panels/long_trajectory_pooling/e300/2/cells/1""]","[""MEAS-1ce1f43e5222dc21"",""MEAS-7a17be15d4cbd3f3""]",3,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
long_trajectory_pooling,OCC-dcc5bea25fa9b9bb,ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e300/2/cells/2,"{""end_epoch"":300,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e300"":2}",,CELL-faab9e846cc0e329,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,300,280,300,20,300,True,2,88.287,,,88.203,88.371,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026||na|na|300""]","[""long_trajectory_pooling""]","[""OCC-5fe4728c6d837bec"",""OCC-9f58da16569f3ef0"",""OCC-dcc5bea25fa9b9bb""]","[""/panels/long_trajectory_pooling/e300/0/cells/2"",""/panels/long_trajectory_pooling/e300/1/cells/2"",""/panels/long_trajectory_pooling/e300/2/cells/2""]","[""MEAS-5c1886669d357063"",""MEAS-feedb76e2d276c6b""]",3,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
long_trajectory_pooling,OCC-8ce591dbdd6c32c6,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.1|300,trajectory window on existing runs,/panels/long_trajectory_pooling/e3a/0/cells/0,"{""end_epoch"":100,""scope"":""Within each family, three endpoint windows on the SAME 300-epoch runs, n=2 per arm. e300 a0=1e-3; e3a a0=1e-6. Keep additive and shrink distinct.""}","{""e3a"":2}",,CELL-be5f2f13d27e6898,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.1,300,280,300,20,300,True,2,93.27850000000001,,,93.005,93.552,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.1|300""]","[""long_trajectory_pooling""]","[""OCC-8ce591dbdd6c32c6"",""OCC-8f9bcf9ae3a63db3"",""OCC-9e2fc6ecdcc8a61b""]","[""/panels/long_trajectory_pooling/e3a/0/cells/0"",""/panels/long_trajectory_pooling/e3a/1/cells/0"",""/panels/long_trajectory_pooling/e3a/2/cells/0""]","[""MEAS-42661c7f2f990144"",""MEAS-740d99c067d9da82""]",3,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
