panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
additive_transfer_curves,OCC-104cafc3d4a5aecc,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|0|100,reported cell context,/panels/additive_transfer_curves/cells/0,"{""scope"":""Per-cell curves retain alpha0/network and family composition. R34 proper-initialization full curve absent. R10/R34 small-alpha0 interior maxima contradict the stale “no transfer anywhere” sentence. Argmax comparisons across families inherit batch uncertainty.""}","{""r10c"":3}",,CELL-0077a30f93430cac,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0,100,95,100,5,100,True,3,82.23733333333334,0.14235636035433452,0.08218948297143042,82.078,82.352,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|0|100""]","[""additive_transfer_curves""]","[""OCC-104cafc3d4a5aecc""]","[""/panels/additive_transfer_curves/cells/0""]","[""MEAS-11638d001ac21097"",""MEAS-d8ca31976b660cf8"",""MEAS-eddd283c444dcd4a""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
additive_transfer_curves,OCC-b66f823e75610214,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|0.05|100,reported cell context,/panels/additive_transfer_curves/cells/1,"{""scope"":""Per-cell curves retain alpha0/network and family composition. R34 proper-initialization full curve absent. R10/R34 small-alpha0 interior maxima contradict the stale “no transfer anywhere” sentence. Argmax comparisons across families inherit batch uncertainty.""}","{""r10c"":3}",,CELL-e1ff642244342985,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.05,100,95,100,5,100,True,3,88.86133333333333,0.06312949653951573,0.036447831820894956,88.796,88.922,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|0.05|100""]","[""additive_transfer_curves""]","[""OCC-b66f823e75610214""]","[""/panels/additive_transfer_curves/cells/1""]","[""MEAS-5310d4a4edd09d40"",""MEAS-625b7334abd3f713"",""MEAS-7fe084bc2ff7ac41""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
additive_transfer_curves,OCC-58bfd4b29aa7ce0f,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|0.1|100,reported cell context,/panels/additive_transfer_curves/cells/2,"{""scope"":""Per-cell curves retain alpha0/network and family composition. R34 proper-initialization full curve absent. R10/R34 small-alpha0 interior maxima contradict the stale “no transfer anywhere” sentence. Argmax comparisons across families inherit batch uncertainty.""}","{""r10c"":3}",,CELL-d1a00789c58efdd7,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.1,100,95,100,5,100,True,3,89.84866666666667,0.21162545530567237,0.12218201358810707,89.674,90.084,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|0.1|100""]","[""additive_transfer_curves""]","[""OCC-58bfd4b29aa7ce0f""]","[""/panels/additive_transfer_curves/cells/2""]","[""MEAS-b0eb724b2f303005"",""MEAS-d26099f4a7643020"",""MEAS-d37f4f7029c35c13""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
additive_transfer_curves,OCC-34d8554d9522fd68,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|0.2|100,reported cell context,/panels/additive_transfer_curves/cells/3,"{""scope"":""Per-cell curves retain alpha0/network and family composition. R34 proper-initialization full curve absent. R10/R34 small-alpha0 interior maxima contradict the stale “no transfer anywhere” sentence. Argmax comparisons across families inherit batch uncertainty.""}","{""r10c"":3}",,CELL-29612e83db1cf2fb,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.2,100,95,100,5,100,True,3,90.83200000000001,0.20695893312442307,0.11948779575058342,90.656,91.06,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|0.2|100""]","[""additive_transfer_curves""]","[""OCC-34d8554d9522fd68""]","[""/panels/additive_transfer_curves/cells/3""]","[""MEAS-998aae96360b63b0"",""MEAS-cfb7c669efc28f65"",""MEAS-f00427f7652e2dcc""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
additive_transfer_curves,OCC-db8f858e9e0d4451,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|0.5|100,reported cell context,/panels/additive_transfer_curves/cells/4,"{""scope"":""Per-cell curves retain alpha0/network and family composition. R34 proper-initialization full curve absent. R10/R34 small-alpha0 interior maxima contradict the stale “no transfer anywhere” sentence. Argmax comparisons across families inherit batch uncertainty.""}","{""r10c"":3}",,CELL-56af0e467e48782d,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,0.5,100,95,100,5,100,True,3,91.10266666666666,0.020816659994664012,0.012018504251548181,91.086,91.126,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|0.5|100""]","[""additive_transfer_curves""]","[""OCC-db8f858e9e0d4451""]","[""/panels/additive_transfer_curves/cells/4""]","[""MEAS-31120223cb4e10de"",""MEAS-4b0166c9ee0e2e0b"",""MEAS-bd872780e32d273b""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
additive_transfer_curves,OCC-b69d70880db2ecd6,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|1|100,reported cell context,/panels/additive_transfer_curves/cells/5,"{""scope"":""Per-cell curves retain alpha0/network and family composition. R34 proper-initialization full curve absent. R10/R34 small-alpha0 interior maxima contradict the stale “no transfer anywhere” sentence. Argmax comparisons across families inherit batch uncertainty.""}","{""r10c"":3}",,CELL-afa39d82f81babf1,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,additive,na,1,100,95,100,5,100,True,3,91.24066666666667,0.3553946163538935,0.20518717742046422,90.876,91.586,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-3|1|1|-15:-2.3026|additive|na|1|100""]","[""additive_transfer_curves""]","[""OCC-b69d70880db2ecd6""]","[""/panels/additive_transfer_curves/cells/5""]","[""MEAS-9a4018c0db14b6cd"",""MEAS-b284a25265f82189"",""MEAS-ce683a0208fcb4cf""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
additive_transfer_curves,OCC-226d02443f6e2e07,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0|100,reported cell context,/panels/additive_transfer_curves/cells/6,"{""scope"":""Per-cell curves retain alpha0/network and family composition. R34 proper-initialization full curve absent. R10/R34 small-alpha0 interior maxima contradict the stale “no transfer anywhere” sentence. Argmax comparisons across families inherit batch uncertainty.""}","{""r10"":3}",,CELL-61deb9d3dc0b04c6,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0,100,95,100,5,100,True,3,82.18,0.06609084656743573,0.038157568056679275,82.104,82.224,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0|100""]","[""additive_transfer_curves""]","[""OCC-226d02443f6e2e07""]","[""/panels/additive_transfer_curves/cells/6""]","[""MEAS-1fb3458696c95c52"",""MEAS-252347a47f3b8338"",""MEAS-4adaa36db07b6d23""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
additive_transfer_curves,OCC-91013dd89f66584a,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.03|100,reported cell context,/panels/additive_transfer_curves/cells/7,"{""scope"":""Per-cell curves retain alpha0/network and family composition. R34 proper-initialization full curve absent. R10/R34 small-alpha0 interior maxima contradict the stale “no transfer anywhere” sentence. Argmax comparisons across families inherit batch uncertainty.""}","{""r10"":3}",,CELL-fdd38c76f46bbdbd,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.03,100,95,100,5,100,True,3,89.34666666666666,0.3333486663140153,0.19245894223039947,88.964,89.574,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.03|100""]","[""additive_transfer_curves""]","[""OCC-91013dd89f66584a""]","[""/panels/additive_transfer_curves/cells/7""]","[""MEAS-568a1c16aefdb1aa"",""MEAS-b946aa50c75bd44b"",""MEAS-c6c3d8039846d43e""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
additive_transfer_curves,OCC-9b5c041080272800,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.05|100,reported cell context,/panels/additive_transfer_curves/cells/8,"{""scope"":""Per-cell curves retain alpha0/network and family composition. R34 proper-initialization full curve absent. R10/R34 small-alpha0 interior maxima contradict the stale “no transfer anywhere” sentence. Argmax comparisons across families inherit batch uncertainty.""}","{""r10"":3}",,CELL-f11601389752c640,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.05,100,95,100,5,100,True,3,90.39333333333333,0.39432135794721535,0.22766154215804357,90.026,90.81,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.05|100""]","[""additive_transfer_curves""]","[""OCC-9b5c041080272800""]","[""/panels/additive_transfer_curves/cells/8""]","[""MEAS-0372fee495babc01"",""MEAS-901a56675525640d"",""MEAS-f73256676947f8d1""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
additive_transfer_curves,OCC-a5c45a3a50d74a5f,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100,reported cell context,/panels/additive_transfer_curves/cells/9,"{""scope"":""Per-cell curves retain alpha0/network and family composition. R34 proper-initialization full curve absent. R10/R34 small-alpha0 interior maxima contradict the stale “no transfer anywhere” sentence. Argmax comparisons across families inherit batch uncertainty.""}","{""r10"":3}",,CELL-6c77a27d4aaa2f06,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,95,100,5,100,True,3,90.83266666666667,0.19687898144122337,0.11366813293286966,90.622,91.012,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100""]","[""additive_transfer_curves""]","[""OCC-a5c45a3a50d74a5f""]","[""/panels/additive_transfer_curves/cells/9""]","[""MEAS-174d567c2a5aa151"",""MEAS-c5b35c3ba48712a5"",""MEAS-c845d114cfa0aa0f""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
