panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
granularity_model_transfer,OCC-9603891c22ec408a,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/0,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-666db4004f6a88c5,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,90.83466666666666,0.2363077090010713,0.13643231940335226,90.562,90.98,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-9603891c22ec408a""]","[""/panels/granularity_model_transfer/cells/0""]","[""MEAS-173db246137a0526"",""MEAS-347a7806b14b14b8"",""MEAS-4ace456bd4bd4a90""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-867097c678b1dbd8,ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100,reported cell context,/panels/granularity_model_transfer/cells/1,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-aac2ff9ffca787ee,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,95,100,5,100,True,3,90.91933333333333,0.4172736911588521,0.24091307791631203,90.446,91.234,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100""]","[""granularity_model_transfer""]","[""OCC-867097c678b1dbd8""]","[""/panels/granularity_model_transfer/cells/1""]","[""MEAS-8b53a23fe99d0830"",""MEAS-c8f65a59ee1a2a4f"",""MEAS-f26b95cd823994b0""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-0e21ba8c6be6dcfe,ResNet10|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/2,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-65ad7d968f13033e,plateau5,test,accuracy_percent,ResNet10,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,70.734,0.8668379317957929,0.5004691132660796,70.14999999999999,71.73,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet10|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-0e21ba8c6be6dcfe""]","[""/panels/granularity_model_transfer/cells/2""]","[""MEAS-255da72fe1f19ea7"",""MEAS-48bf54bacfa6e47d"",""MEAS-dae91e87f57abdc1""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-0bd265ff0c198108,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/3,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-7cac673dba3e4b0c,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,90.772,0.15341447128612198,0.08857388629462665,90.608,90.912,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-0bd265ff0c198108""]","[""/panels/granularity_model_transfer/cells/3""]","[""MEAS-0c64ec6034832f00"",""MEAS-2c0aa91c87f9ade9"",""MEAS-d323e736c40ec7bb""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-7486e937f23b916c,ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100,reported cell context,/panels/granularity_model_transfer/cells/4,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-05a3af309380c0ef,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,95,100,5,100,True,3,93.30199999999999,0.14571204480069744,0.08412688828985349,93.21,93.47,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100""]","[""granularity_model_transfer""]","[""OCC-7486e937f23b916c""]","[""/panels/granularity_model_transfer/cells/4""]","[""MEAS-ad464a9dfda90347"",""MEAS-e12ced88743767a7"",""MEAS-f21a4f1c79268967""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-ab6ea29339da431a,ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/5,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-87259c1dc68002e6,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,91.50999999999999,0.14476187343358138,0.08357830659527275,91.38,91.666,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-ab6ea29339da431a""]","[""/panels/granularity_model_transfer/cells/5""]","[""MEAS-507d1e782c01fae6"",""MEAS-834cd96ffc9f9202"",""MEAS-84c387e95f52da09""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-04d1935bd60b98dc,ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/6,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-703b4ab7cff0d772,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,87.95533333333333,0.19800336697473983,0.1143172972233183,87.758,88.154,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-04d1935bd60b98dc""]","[""/panels/granularity_model_transfer/cells/6""]","[""MEAS-5d38429912b9a94c"",""MEAS-5dbbd155b9ad7773"",""MEAS-8f7d0d69595ddd0f""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-29d1517d1288a445,ResNet34|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/7,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-13e6725633547bee,plateau5,test,accuracy_percent,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,90.24466666666666,0.021939310229203875,0.012666666666665568,90.232,90.27,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet34|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-29d1517d1288a445""]","[""/panels/granularity_model_transfer/cells/7""]","[""MEAS-088d36d651fd1c5d"",""MEAS-859db4ee97c415af"",""MEAS-d7ee4d40b515fa61""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-096dfab3c229f62b,ResNet34|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100,reported cell context,/panels/granularity_model_transfer/cells/8,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-1ab3b1ccb3ae5eb4,plateau5,test,accuracy_percent,ResNet34,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,95,100,5,100,True,3,92.894,0.11333137253206009,0.06543189843901466,92.792,93.016,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet34|CIFAR10|100|layerwise|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026|additive|na|0.06|100""]","[""granularity_model_transfer""]","[""OCC-096dfab3c229f62b""]","[""/panels/granularity_model_transfer/cells/8""]","[""MEAS-552d8215c4e28a6f"",""MEAS-73a785ff078fea39"",""MEAS-fee969331a854e0b""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
granularity_model_transfer,OCC-abd7972491ed6abd,ResNet34|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100,reported cell context,/panels/granularity_model_transfer/cells/9,"{""scope"":""sc first three seeds for R10/R18/R34; sc50 two seeds at two alpha0 values. Shared ms=1e-3, C10. Additive cells kept explicitly separate from plain granularity.""}","{""sc"":3}",,CELL-6ee1f9f5dbe6f5b5,plateau5,test,accuracy_percent,ResNet34,CIFAR10,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,89.41733333333333,0.18864075204826156,0.10891178897519727,89.278,89.632,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet34|CIFAR10|100|scalar|SGDm|Lion|1e-3|1e-6|1|1|-15:-2.3026||na|na|100""]","[""granularity_model_transfer""]","[""OCC-abd7972491ed6abd""]","[""/panels/granularity_model_transfer/cells/9""]","[""MEAS-0185fa5bbf9508d4"",""MEAS-bfd10c383d66ca0d"",""MEAS-ce415874781cdab6""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
