panel_id,occurrence_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
abandoned_fixes,OCC-b4e68bc12cfa6093,0.00001,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/0,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""lp"":2}",,CELL-6162f444f8274f44,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.00001,na,100,80,100,20,100,True,2,90.80250000000001,,,90.732,90.873,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.00001""]","[""abandoned_fixes""]","[""OCC-b4e68bc12cfa6093""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/0""]","[""MEAS-0a3e4abba829dac2"",""MEAS-83db5e5a2f94b4b9""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-790b854007ede5d7,0.00003,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/1,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""lp"":2}",,CELL-43c85497c07b4a0b,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.00003,na,100,80,100,20,100,True,2,90.7895,,,90.787,90.792,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.00003""]","[""abandoned_fixes""]","[""OCC-790b854007ede5d7""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/1""]","[""MEAS-264b58911bdef47f"",""MEAS-8aa63d0768ab90f9""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-9c823374098eaace,0.0001,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/2,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""lp"":2}",,CELL-a1a1f328921a896f,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.0001,na,100,80,100,20,100,True,2,90.6155,,,90.482,90.749,2,2,2,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.0001""]","[""abandoned_fixes""]","[""OCC-9c823374098eaace""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/2""]","[""MEAS-b60f50d8ab6b3eb4"",""MEAS-ef730d84a80b565f""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-d46da34d1e425119,0.001,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/3,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-0232440e1889accc,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.001,na,100,80,100,20,100,True,3,92.32366666666667,,,92.204,92.499,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.001""]","[""abandoned_fixes""]","[""OCC-d46da34d1e425119""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/3""]","[""MEAS-7b93b10c51c586c1"",""MEAS-9de7162a978a3c3b"",""MEAS-c5c842ec5df705b7""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-528ee3c0806e46d0,0.01,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/4,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-de10824c9b3dd387,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.01,na,100,80,100,20,100,True,3,92.472,,,92.31,92.604,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.01""]","[""abandoned_fixes""]","[""OCC-528ee3c0806e46d0""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/4""]","[""MEAS-274f80e019cefdc4"",""MEAS-bd42eddad718b457"",""MEAS-fcda58337aeedf03""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-d9bd7259eb81ea01,0.03,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/5,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-95452f67f80f198d,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.03,na,100,80,100,20,100,True,3,92.24566666666666,,,92.187,92.323,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.03""]","[""abandoned_fixes""]","[""OCC-d9bd7259eb81ea01""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/5""]","[""MEAS-027d9800a4639a95"",""MEAS-2d1d21f751d8da98"",""MEAS-3619190113decf84""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-2672f430232fda1e,0.1,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/6,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""a0L"":2,""a0h"":1,""h2"":3,""hs"":5}","[""h2-lam01_s2""]",CELL-9d8f3904ba471a43,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,"[""1"",""?""]",-15:-2.3026,shrink,0.1,na,100,80,100,20,100,True,11,92.29281818181818,,,92.162,92.462,11,5,11,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.1""]","[""abandoned_fixes""]","[""OCC-2672f430232fda1e""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/6""]","[""MEAS-01fec08004374525"",""MEAS-05a67581dcadeae8"",""MEAS-10650aa72449ff0d"",""MEAS-15cca7850d984c43"",""MEAS-2bc9cf18ed20de43"",""MEAS-2d6add57a2618fa9"",""MEAS-76b42f886794cf1a"",""MEAS-9bcee5f7be43d351"",""MEAS-9d806c340d66f291"",""MEAS-bcccc427539db1b2"",""MEAS-eb198fd719fb29b6""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-06d5dc64393afff5,0.3,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/7,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-7c854972307187c2,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.3,na,100,80,100,20,100,True,3,92.224,,,92.075,92.406,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.3""]","[""abandoned_fixes""]","[""OCC-06d5dc64393afff5""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/7""]","[""MEAS-3c5be7855d87f0ee"",""MEAS-52085ac574e223de"",""MEAS-8361ec715bf275f2""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-878242533005647c,0.5,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/8,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-d9853c73e3ca64b3,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,0.5,na,100,80,100,20,100,True,3,92.196,,,92.049,92.285,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""0.5""]","[""abandoned_fixes""]","[""OCC-878242533005647c""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/8""]","[""MEAS-2674380928e96c15"",""MEAS-5892eb9698e0052e"",""MEAS-bf3411aceac65cd2""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
abandoned_fixes,OCC-376c2567443a8f97,1.0,reported cell context,/panels/abandoned_fixes/M0_layerwise_lambda/9,"{""scope"":""Primary accuracy only. M0 lambda is a per-step decay/time constant, not a clean pooling-strength dial. zpool interior effective-step confound remains. I1 exact schedule is unidentified: do not attribute its effect to an intended cosine.""}","{""h2"":3}",,CELL-954ab4608d0f5a2e,legacy_plateau20,test,accuracy_percent,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,shrink,1.0,na,100,80,100,20,100,True,3,92.19933333333333,,,91.963,92.414,3,3,3,mean/min/max recomputed from inline legacy run values; SD/SE not supplied,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""1.0""]","[""abandoned_fixes""]","[""OCC-376c2567443a8f97""]","[""/panels/abandoned_fixes/M0_layerwise_lambda/9""]","[""MEAS-12749c1a20c75554"",""MEAS-17f87d14791731c1"",""MEAS-677d73421165a9b5""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
