panel_id,family,subset,metric,units,mean,n_cells,n_runs,weighting,sd,se,uncertainty_note,selected_cell_labels,source_pointer
alpha0_robustness,constant,seven_registered_cells,plateau5,accuracy_percent,72.88485714285714,7,21,"equal weight per selected grid cell, not per run",,,aggregate uncertainty not supplied; not invented,"[""constant-1e-6"",""constant-1e-5"",""constant-1e-4"",""constant-3e-4"",""constant-1e-3"",""constant-1e-2"",""constant-1e-1""]",/panels/alpha0_robustness/grid_means/constant
alpha0_robustness,constant,six_cells_excluding_alpha0_1e-1,plateau5,accuracy_percent,82.87611111111111,6,18,"equal weight per selected grid cell, not per run",,,aggregate uncertainty not supplied; not invented,"[""constant-1e-6"",""constant-1e-5"",""constant-1e-4"",""constant-3e-4"",""constant-1e-3"",""constant-1e-2""]",/panels/alpha0_robustness/grid_means/constant
alpha0_robustness,meta,seven_registered_cells,plateau5,accuracy_percent,87.10619047619048,7,21,"equal weight per selected grid cell, not per run",,,aggregate uncertainty not supplied; not invented,"[""meta-1e-6"",""meta-1e-5"",""meta-1e-4"",""meta-3e-4"",""meta-1e-3"",""meta-1e-2"",""meta-1e-1""]",/panels/alpha0_robustness/grid_means/meta
alpha0_robustness,meta,six_cells_excluding_alpha0_1e-1,plateau5,accuracy_percent,91.76488888888889,6,18,"equal weight per selected grid cell, not per run",,,aggregate uncertainty not supplied; not invented,"[""meta-1e-6"",""meta-1e-5"",""meta-1e-4"",""meta-3e-4"",""meta-1e-3"",""meta-1e-2""]",/panels/alpha0_robustness/grid_means/meta
alpha0_robustness,cosine,seven_registered_cells,plateau5,accuracy_percent,83.94745238095238,7,20,"equal weight per selected grid cell, not per run",,,aggregate uncertainty not supplied; not invented,"[""cosine-1e-6"",""cosine-1e-5"",""cosine-1e-4"",""cosine-3e-4"",""cosine-1e-3"",""cosine-1e-2"",""cosine-1e-1""]",/panels/alpha0_robustness/grid_means/cosine
alpha0_robustness,cosine,six_cells_excluding_alpha0_1e-1,plateau5,accuracy_percent,87.08502777777778,6,17,"equal weight per selected grid cell, not per run",,,aggregate uncertainty not supplied; not invented,"[""cosine-1e-6"",""cosine-1e-5"",""cosine-1e-4"",""cosine-3e-4"",""cosine-1e-3"",""cosine-1e-2""]",/panels/alpha0_robustness/grid_means/cosine
