cell_id,metric,split,units,network,dataset,batch_size,granularity,base,meta,meta_stepsize,alpha0,gamma,augment,beta_clip,hier,lam,eta_ratio,epochs_requested,start_epoch_index,end_epoch_index_exclusive,window_records,actual_epochs_parsed,terminal_window,n,accuracy_mean,accuracy_sd_pp,accuracy_se_pp,accuracy_min,accuracy_max,n_unique_runs,n_unique_seed_labels,n_runs_with_recorded_raw_hash,summary_origin,uncertainty_note,labels,panels,occurrences,source_pointers,measurement_ids,occurrence_count,independence_note
CELL-ed97f4c0e9062ec2,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,3e-4,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,93.31733333333334,0.14294521094927734,0.08252945602093312,93.194,93.474,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""meta-3e-4""]","[""alpha0_robustness"",""schedule_controls""]","[""OCC-ed97a5f1d24dd024"",""OCC-f97f854e957efd07""]","[""/panels/alpha0_robustness/cells/10"",""/panels/schedule_controls/verified_counterweight/cells/1""]","[""MEAS-028b550dac8545d4"",""MEAS-084911e59d4b385f"",""MEAS-7187e202f1e06e61""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-ea6353afa7675d65,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,92.20933333333333,0.017009801096228717,0.009820613241769641,92.19,92.222,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""meta-1e-3""]","[""alpha0_robustness""]","[""OCC-f11379db8ed56687""]","[""/panels/alpha0_robustness/cells/11""]","[""MEAS-1f39c13031990513"",""MEAS-8197eaddf968171c"",""MEAS-bd6caae0b5245edf""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-8ccc2df44adc0911,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-2,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,90.088,0.1252996408614167,0.07234178138070237,89.958,90.208,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""meta-1e-2""]","[""alpha0_robustness""]","[""OCC-13f2a4d494ca1f11""]","[""/panels/alpha0_robustness/cells/12""]","[""MEAS-b83196f943a3864f"",""MEAS-e7aee1271cb64974"",""MEAS-f6636e6b3a8cd105""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-eb50663a49cb6f5a,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-1,1,1,-15:-2.3026,,na,na,100,95,100,5,100,True,3,59.154,42.69348844964534,24.64909704904692,10.0,86.994,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""meta-1e-1""]","[""alpha0_robustness""]","[""OCC-28341680172bc77f""]","[""/panels/alpha0_robustness/cells/13""]","[""MEAS-9e4c38019f6925b8"",""MEAS-a41cb7debee94cca"",""MEAS-a8b02809b4e35951""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-2523b35637d8b308,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-6,1,1,none,,na,na,100,95,100,5,100,True,3,63.42133333333334,0.5844530206383836,0.33743410879426067,62.77,63.9,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cosine-1e-6""]","[""alpha0_robustness""]","[""OCC-7f1184083ee9e446""]","[""/panels/alpha0_robustness/cells/14""]","[""MEAS-0d8491e6a9b7c7f8"",""MEAS-267700ad9388f4ca"",""MEAS-66264cafbc3ea33f""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-8722d1c3efac2b0f,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-5,1,1,none,,na,na,100,95,100,5,100,True,2,83.91399999999999,0.13293607486307263,0.0940000000000012,83.82,84.008,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-5|1|1|none||na|na|100"",""cosine-1e-5""]","[""alpha0_robustness"",""schedule_controls""]","[""OCC-4ee0cfd44cf6aa8d"",""OCC-74fe7413d0aaf76f""]","[""/panels/alpha0_robustness/cells/15"",""/panels/schedule_controls/cells_by_family/cosine_SW/3""]","[""MEAS-5a594cef91a4d693"",""MEAS-a8e32cbd4e16f127""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-45fb5b59171ddf65,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-4,1,1,none,,na,na,100,95,100,5,100,True,4,93.0235,0.15074371186442845,0.07537185593221422,92.878,93.234,4,4,4,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cosine-1e-4""]","[""alpha0_robustness""]","[""OCC-bb237e015f669b9e""]","[""/panels/alpha0_robustness/cells/16""]","[""MEAS-1d0b00a7695721e7"",""MEAS-24e8fc691cd7a531"",""MEAS-62cb41460f4ec627"",""MEAS-e85b80b6a714a7b1""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-61a0e5fb45192ef0,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,3e-4,1,1,none,,na,na,100,95,100,5,100,True,3,94.01266666666666,0.1405750096330545,0.08116101965297826,93.88,94.16,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cosine-3e-4""]","[""alpha0_robustness""]","[""OCC-bb576a6c3797338b""]","[""/panels/alpha0_robustness/cells/17""]","[""MEAS-40d788032e1b8707"",""MEAS-629557836f7041f8"",""MEAS-dde6ff884f565eb2""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-fc8dc18df305f9ca,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-3,1,1,none,,na,na,100,95,100,5,100,True,3,94.31866666666667,0.1595159344182674,0.09209656767642137,94.2,94.5,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cosine-1e-3""]","[""alpha0_robustness""]","[""OCC-f6dc4e0155132142""]","[""/panels/alpha0_robustness/cells/18""]","[""MEAS-2bf16c991d3914ba"",""MEAS-be73440eef191a81"",""MEAS-c5b94d85cd3c07d9""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-251f24dc1cb619a6,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-2,1,1,none,,na,na,100,95,100,5,100,True,2,93.82,0.09050966799187816,0.06400000000000006,93.756,93.884,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-2|1|1|none||na|na|100"",""cosine-1e-2""]","[""alpha0_robustness"",""schedule_controls""]","[""OCC-76879d2129cf22d2"",""OCC-9235134025cc51ce""]","[""/panels/alpha0_robustness/cells/19"",""/panels/schedule_controls/cells_by_family/cosine_SW/0""]","[""MEAS-80fd6c9b7a7757d9"",""MEAS-d320efbcf36dffc0""]",2,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-6a58b30bc634657f,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-1,1,1,none,,na,na,100,95,100,5,100,True,3,65.122,0.5926347947935536,0.34215785830519685,64.762,65.806,3,3,3,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""cosine-1e-1""]","[""alpha0_robustness""]","[""OCC-c62cfc4c5902f074""]","[""/panels/alpha0_robustness/cells/20""]","[""MEAS-8b50016e3a44dfdb"",""MEAS-af9b59a670631009"",""MEAS-e84d8129f381376b""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-28ab05bc7a1d30be,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-1,1,1,none,,na,na,300,295,300,5,300,True,2,13.595,5.0840977567312775,3.595,10.0,17.19,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-1|1|1|none||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-c4fba16063664c20""]","[""/panels/alpha0_300_extremes/cells/0""]","[""MEAS-8298c1bbe0bde9ba"",""MEAS-bf405c72d63d60d4""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-b1a85f9b8cd302a5,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-2,1,1,none,,na,na,300,295,300,5,300,True,2,69.423,5.992022863774796,4.236999999999994,65.186,73.66,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-2|1|1|none||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-086fd09468c4aba2""]","[""/panels/alpha0_300_extremes/cells/1""]","[""MEAS-31e6f7007970b8c5"",""MEAS-ab35de7781ff8934""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-28edb9c4aa593a22,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-5,1,1,none,,na,na,300,295,300,5,300,True,2,86.777,0.10889444430272574,0.07699999999999817,86.7,86.854,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-5|1|1|none||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-c6ee2b0f45a0fa69""]","[""/panels/alpha0_300_extremes/cells/2""]","[""MEAS-6abb7b9a8078cc9c"",""MEAS-8b924d90ccb43e9b""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-887d602605960b35,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-6,1,1,none,,na,na,300,295,300,5,300,True,2,78.62100000000001,0.6915504320004395,0.48899999999999716,78.132,79.11,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-6|1|1|none||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-7050e03770ddf336""]","[""/panels/alpha0_300_extremes/cells/3""]","[""MEAS-472b031e9860ea07"",""MEAS-b3e123a723752bd0""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-1b872896c7d1b435,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-1,1,1,-15:-2.3026,,na,na,300,295,300,5,300,True,2,86.137,2.224557933612889,1.5730000000000073,84.564,87.71000000000001,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|AdamW|Adam|1e-3|1e-1|1|1|-15:-2.3026||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-1c407094ffcc15fa""]","[""/panels/alpha0_300_extremes/cells/4""]","[""MEAS-5b5dd294bfd8f247"",""MEAS-e2deae62aaf34b95""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-034736797ea8951f,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-2,1,1,-15:-2.3026,,na,na,300,295,300,5,300,True,2,90.42500000000001,0.08626702730475871,0.060999999999999936,90.364,90.486,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|AdamW|Adam|1e-3|1e-2|1|1|-15:-2.3026||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-e3205e3393eb8ce0""]","[""/panels/alpha0_300_extremes/cells/5""]","[""MEAS-a238cdccba1531bb"",""MEAS-b731249050777fa5""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-164a6ad9723388e6,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-5,1,1,-15:-2.3026,,na,na,300,295,300,5,300,True,2,92.328,0.048083261120693756,0.034000000000006025,92.294,92.36200000000001,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|AdamW|Adam|1e-3|1e-5|1|1|-15:-2.3026||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-08e2800240886171""]","[""/panels/alpha0_300_extremes/cells/6""]","[""MEAS-95ce07a1b099faf2"",""MEAS-bd5243c9dc88e9f8""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-a3a43bea8053bb4a,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-6,1,1,-15:-2.3026,,na,na,300,295,300,5,300,True,2,92.148,0.30264170234784044,0.21399999999999864,91.934,92.362,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|resnet18_blocks|AdamW|Adam|1e-3|1e-6|1|1|-15:-2.3026||na|na|300""]","[""alpha0_300_extremes""]","[""OCC-19851be068c15ff8""]","[""/panels/alpha0_300_extremes/cells/7""]","[""MEAS-54b807dad155ead3"",""MEAS-791dae2a821af62f""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-42e8335ad3ab2252,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-3,1,1,none,,na,na,100,95,100,5,100,True,2,90.214,0.09050966799186812,0.06399999999999295,90.15,90.27799999999999,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-3|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-5690b948b4175945""]","[""/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/0""]","[""MEAS-5249a47684b7a2c6"",""MEAS-ba923dd22d7e2449""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-c46322971088dcfe,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-4,1,1,none,,na,na,100,95,100,5,100,True,5,91.34,0.3125571947660159,0.1397798268706906,90.884,91.614,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-4|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-63709e15bdccd0e9""]","[""/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/1""]","[""MEAS-87eda2e6b435b13a"",""MEAS-9540eea625a67555"",""MEAS-b55f261797dcd70d"",""MEAS-ccdf080def374a01"",""MEAS-e9bf76164307ede9""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-9de2eb7605fcbabb,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,3e-3,1,1,none,,na,na,100,95,100,5,100,True,2,85.83,1.5414927829866785,1.0900000000000034,84.74,86.92,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||3e-3|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-af7e1a74e7e72ccc""]","[""/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/2""]","[""MEAS-35e9c6c15e108da0"",""MEAS-e28b7ad6fa5de10e""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-541171b146890f5b,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,3e-4,1,1,none,,na,na,100,95,100,5,100,True,5,91.84920000000001,0.20516139987824233,0.09175096729735338,91.65,92.10000000000001,5,5,5,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||3e-4|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-3cab8d3bbf021b8e""]","[""/panels/schedule_controls/cells_by_family/fixed_adamw_legacy/3""]","[""MEAS-6c15ad4d825c7ae4"",""MEAS-9202d66e0df55b03"",""MEAS-bfff05cb40b70d70"",""MEAS-e54c35ea5cd3c0e8"",""MEAS-f7e98b7de87efde0""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-eee3be6fea04fd38,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-3,1,1,none,,na,na,100,95,100,5,100,True,2,94.22800000000001,0.039597979746444814,0.027999999999998693,94.2,94.256,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-3|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-133c495f9867dc92""]","[""/panels/schedule_controls/cells_by_family/cosine_SW/1""]","[""MEAS-2bf16c991d3914ba"",""MEAS-c5b94d85cd3c07d9""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-d13eb7433ebbf49b,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,1e-4,1,1,none,,na,na,100,95,100,5,100,True,2,93.104,0.18384776310849593,0.12999999999999545,92.974,93.234,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||1e-4|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-cd8f8dd00b0c00f9""]","[""/panels/schedule_controls/cells_by_family/cosine_SW/2""]","[""MEAS-62cb41460f4ec627"",""MEAS-e85b80b6a714a7b1""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
CELL-3ad744a5ba8e5a49,plateau5,test,accuracy_percent,ResNet18,CIFAR10,100,?,AdamW,?,,3e-3,1,1,none,,na,na,100,95,100,5,100,True,2,94.83500000000001,0.17960512242138651,0.12700000000000242,94.708,94.962,2,2,2,reported summary; checked against inline per-run observations,sample SD; SE=SD/sqrt(n); excludes batch/selection uncertainty,"[""ResNet18|CIFAR10|100|?|AdamW|?||3e-3|1|1|none||na|na|100""]","[""schedule_controls""]","[""OCC-b4eab90d64da50b5""]","[""/panels/schedule_controls/cells_by_family/cosine_SW/4""]","[""MEAS-409ec6eb1a95bd97"",""MEAS-db07bcb9d06cbf90""]",1,n counts this cell's named runs; repeated cells/seed labels/trajectory windows are not additional independent replicates
