panel_id,occurrence_id,run_id,metric,units,value,start_epoch_index,end_epoch_index_exclusive,window_records,window_basis,actual_epochs_parsed,terminal_window,raw_sha256,source_pointer,note
granularity_model_transfer,OCC-867097c678b1dbd8,RUN-4683081,train_plateau5,accuracy_percent,95.092,95,100,5,explicit cell window_end_epoch,100,True,2a6b9d1c8ab28468e5c0e8da0bd52ff42e043565fb8db301539d3748d61365db,/panels/granularity_model_transfer/cells/1/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-867097c678b1dbd8,RUN-4683081,csv_plateau5,accuracy_percent,90.446,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,2a6b9d1c8ab28468e5c0e8da0bd52ff42e043565fb8db301539d3748d61365db,/panels/granularity_model_transfer/cells/1/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-867097c678b1dbd8,RUN-4683085,train_plateau5,accuracy_percent,96.5,95,100,5,explicit cell window_end_epoch,100,True,e699ea2cfacd82df0acb65fe5e17946c058f2aea6b8b612643067cddedb0be08,/panels/granularity_model_transfer/cells/1/runs/2/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-867097c678b1dbd8,RUN-4683085,csv_plateau5,accuracy_percent,91.078,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,e699ea2cfacd82df0acb65fe5e17946c058f2aea6b8b612643067cddedb0be08,/panels/granularity_model_transfer/cells/1/runs/2/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0e21ba8c6be6dcfe,RUN-4683074,train_plateau5,accuracy_percent,72.09400000000001,95,100,5,explicit cell window_end_epoch,100,True,58d62e5ec25e783489e4b52486fcddfbc616394785489b9703e2fa3e1cae689d,/panels/granularity_model_transfer/cells/2/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0e21ba8c6be6dcfe,RUN-4683074,csv_plateau5,accuracy_percent,71.73,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,58d62e5ec25e783489e4b52486fcddfbc616394785489b9703e2fa3e1cae689d,/panels/granularity_model_transfer/cells/2/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0e21ba8c6be6dcfe,RUN-4683078,train_plateau5,accuracy_percent,70.882,95,100,5,explicit cell window_end_epoch,100,True,4ef506ca076cb2d111746c8fa154aeed2a131c5623f93fede3fdf51baa40abd0,/panels/granularity_model_transfer/cells/2/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0e21ba8c6be6dcfe,RUN-4683078,csv_plateau5,accuracy_percent,70.322,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,4ef506ca076cb2d111746c8fa154aeed2a131c5623f93fede3fdf51baa40abd0,/panels/granularity_model_transfer/cells/2/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0e21ba8c6be6dcfe,RUN-4683082,train_plateau5,accuracy_percent,70.306,95,100,5,explicit cell window_end_epoch,100,True,adaf70792965f8ba262d5e14fba71b49db8f965c54f7196dce2e3727a910bea1,/panels/granularity_model_transfer/cells/2/runs/2/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0e21ba8c6be6dcfe,RUN-4683082,csv_plateau5,accuracy_percent,70.15,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,adaf70792965f8ba262d5e14fba71b49db8f965c54f7196dce2e3727a910bea1,/panels/granularity_model_transfer/cells/2/runs/2/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0bd265ff0c198108,RUN-4683088,train_plateau5,accuracy_percent,99.69,95,100,5,explicit cell window_end_epoch,100,True,5f723611546b5a9ee2787bcab97710c7c6514b51b97e0a80db29a3a868ef3a18,/panels/granularity_model_transfer/cells/3/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0bd265ff0c198108,RUN-4683088,csv_plateau5,accuracy_percent,90.796,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,5f723611546b5a9ee2787bcab97710c7c6514b51b97e0a80db29a3a868ef3a18,/panels/granularity_model_transfer/cells/3/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0bd265ff0c198108,RUN-4683092,train_plateau5,accuracy_percent,99.698,95,100,5,explicit cell window_end_epoch,100,True,d068eabbf39ccff2314aa6ec8e27cb6633fbd19b90f2e4cf28c103ac6690dcd3,/panels/granularity_model_transfer/cells/3/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0bd265ff0c198108,RUN-4683092,csv_plateau5,accuracy_percent,90.912,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,d068eabbf39ccff2314aa6ec8e27cb6633fbd19b90f2e4cf28c103ac6690dcd3,/panels/granularity_model_transfer/cells/3/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0bd265ff0c198108,RUN-4683096,train_plateau5,accuracy_percent,99.618,95,100,5,explicit cell window_end_epoch,100,True,cabefb3d8651d24f1d4f87f842101e60ee792577b94d5aaa1200fdae483a4b14,/panels/granularity_model_transfer/cells/3/runs/2/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-0bd265ff0c198108,RUN-4683096,csv_plateau5,accuracy_percent,90.608,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,cabefb3d8651d24f1d4f87f842101e60ee792577b94d5aaa1200fdae483a4b14,/panels/granularity_model_transfer/cells/3/runs/2/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-7486e937f23b916c,RUN-4683089,train_plateau5,accuracy_percent,99.756,95,100,5,explicit cell window_end_epoch,100,True,953c9ed00795516109f629564a5da5b81475540b6058faf0b33f49252e438906,/panels/granularity_model_transfer/cells/4/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-7486e937f23b916c,RUN-4683089,csv_plateau5,accuracy_percent,93.47,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,953c9ed00795516109f629564a5da5b81475540b6058faf0b33f49252e438906,/panels/granularity_model_transfer/cells/4/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-7486e937f23b916c,RUN-4683093,train_plateau5,accuracy_percent,99.736,95,100,5,explicit cell window_end_epoch,100,True,f10b7edbb2e88df7dd878f3aae2e87bfe4b12db3ff945cfb12176af6574ae1b4,/panels/granularity_model_transfer/cells/4/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-7486e937f23b916c,RUN-4683093,csv_plateau5,accuracy_percent,93.226,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,f10b7edbb2e88df7dd878f3aae2e87bfe4b12db3ff945cfb12176af6574ae1b4,/panels/granularity_model_transfer/cells/4/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-7486e937f23b916c,RUN-4683097,train_plateau5,accuracy_percent,99.684,95,100,5,explicit cell window_end_epoch,100,True,b2b9e234fdb93669b90bc0f5b33d0c8e70382c89452eda6d75213cc232e90fb8,/panels/granularity_model_transfer/cells/4/runs/2/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-7486e937f23b916c,RUN-4683097,csv_plateau5,accuracy_percent,93.21,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,b2b9e234fdb93669b90bc0f5b33d0c8e70382c89452eda6d75213cc232e90fb8,/panels/granularity_model_transfer/cells/4/runs/2/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-ab6ea29339da431a,RUN-4683087,train_plateau5,accuracy_percent,99.044,95,100,5,explicit cell window_end_epoch,100,True,05dc380a50d1d57eb4ac86668243ec4dec30a14d87dd4889b05bf2fd48dd2acf,/panels/granularity_model_transfer/cells/5/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-ab6ea29339da431a,RUN-4683087,csv_plateau5,accuracy_percent,91.484,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,05dc380a50d1d57eb4ac86668243ec4dec30a14d87dd4889b05bf2fd48dd2acf,/panels/granularity_model_transfer/cells/5/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-ab6ea29339da431a,RUN-4683091,train_plateau5,accuracy_percent,99.002,95,100,5,explicit cell window_end_epoch,100,True,67ab936b8b7e4c31336ba0b081f9adce98f5da8977020b1f613997e31635ef1d,/panels/granularity_model_transfer/cells/5/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-ab6ea29339da431a,RUN-4683091,csv_plateau5,accuracy_percent,91.666,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,67ab936b8b7e4c31336ba0b081f9adce98f5da8977020b1f613997e31635ef1d,/panels/granularity_model_transfer/cells/5/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-ab6ea29339da431a,RUN-4683095,train_plateau5,accuracy_percent,99.08200000000001,95,100,5,explicit cell window_end_epoch,100,True,9ca36180d3cf8429fab7741c3f2be25b32e62ac26d4aafe3ce3695b65b3c2ca6,/panels/granularity_model_transfer/cells/5/runs/2/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-ab6ea29339da431a,RUN-4683095,csv_plateau5,accuracy_percent,91.38,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,9ca36180d3cf8429fab7741c3f2be25b32e62ac26d4aafe3ce3695b65b3c2ca6,/panels/granularity_model_transfer/cells/5/runs/2/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-04d1935bd60b98dc,RUN-4683086,train_plateau5,accuracy_percent,93.604,95,100,5,explicit cell window_end_epoch,100,True,94fb0a3132e601cf0f11d7fe65853be94bc93fecb818efaffd8fb87ef36fd2d5,/panels/granularity_model_transfer/cells/6/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-04d1935bd60b98dc,RUN-4683086,csv_plateau5,accuracy_percent,88.154,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,94fb0a3132e601cf0f11d7fe65853be94bc93fecb818efaffd8fb87ef36fd2d5,/panels/granularity_model_transfer/cells/6/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-04d1935bd60b98dc,RUN-4683090,train_plateau5,accuracy_percent,93.864,95,100,5,explicit cell window_end_epoch,100,True,e5e4aedb5c8172d8e625e40fd6bed05eadc37eb0e1e134e289da3f707b7119af,/panels/granularity_model_transfer/cells/6/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-04d1935bd60b98dc,RUN-4683090,csv_plateau5,accuracy_percent,87.954,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,e5e4aedb5c8172d8e625e40fd6bed05eadc37eb0e1e134e289da3f707b7119af,/panels/granularity_model_transfer/cells/6/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-04d1935bd60b98dc,RUN-4683094,train_plateau5,accuracy_percent,93.724,95,100,5,explicit cell window_end_epoch,100,True,cf7294d41afd22a9da26cbb4cb80ff225198b01749f031d1865b2bf5394269df,/panels/granularity_model_transfer/cells/6/runs/2/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-04d1935bd60b98dc,RUN-4683094,csv_plateau5,accuracy_percent,87.758,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,cf7294d41afd22a9da26cbb4cb80ff225198b01749f031d1865b2bf5394269df,/panels/granularity_model_transfer/cells/6/runs/2/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-29d1517d1288a445,RUN-4683100,train_plateau5,accuracy_percent,99.63,95,100,5,explicit cell window_end_epoch,100,True,07ae4f41f8054b029c2bdadcfad160152f7dcc04690ccc8a380d9b7d7cea9546,/panels/granularity_model_transfer/cells/7/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-29d1517d1288a445,RUN-4683100,csv_plateau5,accuracy_percent,90.232,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,07ae4f41f8054b029c2bdadcfad160152f7dcc04690ccc8a380d9b7d7cea9546,/panels/granularity_model_transfer/cells/7/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-29d1517d1288a445,RUN-4683104,train_plateau5,accuracy_percent,99.66,95,100,5,explicit cell window_end_epoch,100,True,9710e266a5074fb040d3e9f95a88c855759487416aea47b46abc8efbd94c351d,/panels/granularity_model_transfer/cells/7/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-29d1517d1288a445,RUN-4683104,csv_plateau5,accuracy_percent,90.232,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,9710e266a5074fb040d3e9f95a88c855759487416aea47b46abc8efbd94c351d,/panels/granularity_model_transfer/cells/7/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-29d1517d1288a445,RUN-4683108,train_plateau5,accuracy_percent,99.598,95,100,5,explicit cell window_end_epoch,100,True,11e37061b6cc312809ed362c4d46c38dbc9c05ab14e0ea15384c815cd1b69b8c,/panels/granularity_model_transfer/cells/7/runs/2/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-29d1517d1288a445,RUN-4683108,csv_plateau5,accuracy_percent,90.27,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,11e37061b6cc312809ed362c4d46c38dbc9c05ab14e0ea15384c815cd1b69b8c,/panels/granularity_model_transfer/cells/7/runs/2/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-096dfab3c229f62b,RUN-4683101,train_plateau5,accuracy_percent,99.888,95,100,5,explicit cell window_end_epoch,100,True,ce44c38521bee28f074c59bd71270836956a66a7ed1adba84049272046172d38,/panels/granularity_model_transfer/cells/8/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-096dfab3c229f62b,RUN-4683101,csv_plateau5,accuracy_percent,93.016,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,ce44c38521bee28f074c59bd71270836956a66a7ed1adba84049272046172d38,/panels/granularity_model_transfer/cells/8/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-096dfab3c229f62b,RUN-4683105,train_plateau5,accuracy_percent,99.92,95,100,5,explicit cell window_end_epoch,100,True,6cc10baf84fb26fa57c5de2d719c213e6844f2b50fc6a520de38c8600a7487aa,/panels/granularity_model_transfer/cells/8/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-096dfab3c229f62b,RUN-4683105,csv_plateau5,accuracy_percent,92.874,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,6cc10baf84fb26fa57c5de2d719c213e6844f2b50fc6a520de38c8600a7487aa,/panels/granularity_model_transfer/cells/8/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-096dfab3c229f62b,RUN-4683109,train_plateau5,accuracy_percent,99.886,95,100,5,explicit cell window_end_epoch,100,True,9619f1ac4c25d766ccc6d46545d21e1da82eb1f55f79e379c877f49f68354ef1,/panels/granularity_model_transfer/cells/8/runs/2/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-096dfab3c229f62b,RUN-4683109,csv_plateau5,accuracy_percent,92.792,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,9619f1ac4c25d766ccc6d46545d21e1da82eb1f55f79e379c877f49f68354ef1,/panels/granularity_model_transfer/cells/8/runs/2/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-abd7972491ed6abd,RUN-4683098,train_plateau5,accuracy_percent,98.672,95,100,5,explicit cell window_end_epoch,100,True,ccb18325aaa090cb69e69c041afadc6d3a7f44efd3da479ac6ea3173e8af567d,/panels/granularity_model_transfer/cells/9/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-abd7972491ed6abd,RUN-4683098,csv_plateau5,accuracy_percent,89.632,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,ccb18325aaa090cb69e69c041afadc6d3a7f44efd3da479ac6ea3173e8af567d,/panels/granularity_model_transfer/cells/9/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-abd7972491ed6abd,RUN-4683102,train_plateau5,accuracy_percent,98.67,95,100,5,explicit cell window_end_epoch,100,True,f04534fa9b3619f07b4f75e97e42012fa3436899f4f8e71e7ae1376bb3477078,/panels/granularity_model_transfer/cells/9/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-abd7972491ed6abd,RUN-4683102,csv_plateau5,accuracy_percent,89.278,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,f04534fa9b3619f07b4f75e97e42012fa3436899f4f8e71e7ae1376bb3477078,/panels/granularity_model_transfer/cells/9/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-abd7972491ed6abd,RUN-4683106,train_plateau5,accuracy_percent,98.666,95,100,5,explicit cell window_end_epoch,100,True,7ade72f7e002c74b2288ebb91d766e12957a35d76a7c7137abd1f738ae07f658,/panels/granularity_model_transfer/cells/9/runs/2/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-abd7972491ed6abd,RUN-4683106,csv_plateau5,accuracy_percent,89.342,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,7ade72f7e002c74b2288ebb91d766e12957a35d76a7c7137abd1f738ae07f658,/panels/granularity_model_transfer/cells/9/runs/2/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-4b385d9e32838ddc,RUN-4683473,train_plateau5,accuracy_percent,99.798,95,100,5,explicit cell window_end_epoch,100,True,cb6bcc38613cc3e619cde2e560289f0059fbe9342a0f31f58ab9b078ee9a41a4,/panels/granularity_model_transfer/cells/10/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-4b385d9e32838ddc,RUN-4683473,csv_plateau5,accuracy_percent,90.086,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,cb6bcc38613cc3e619cde2e560289f0059fbe9342a0f31f58ab9b078ee9a41a4,/panels/granularity_model_transfer/cells/10/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-4b385d9e32838ddc,RUN-4683479,train_plateau5,accuracy_percent,99.846,95,100,5,explicit cell window_end_epoch,100,True,60663ae1ec4608ae31f8582fde260fd0672fe87514773b5d28f7f133b74232cc,/panels/granularity_model_transfer/cells/10/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-4b385d9e32838ddc,RUN-4683479,csv_plateau5,accuracy_percent,90.664,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,60663ae1ec4608ae31f8582fde260fd0672fe87514773b5d28f7f133b74232cc,/panels/granularity_model_transfer/cells/10/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-31b49ec1b8801da3,RUN-4683474,train_plateau5,accuracy_percent,99.888,95,100,5,explicit cell window_end_epoch,100,True,78e374fff95c44f53ea097c1d7238bf3b8e1ee31b05f5ad7819374d920252ff2,/panels/granularity_model_transfer/cells/11/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-31b49ec1b8801da3,RUN-4683474,csv_plateau5,accuracy_percent,92.496,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,78e374fff95c44f53ea097c1d7238bf3b8e1ee31b05f5ad7819374d920252ff2,/panels/granularity_model_transfer/cells/11/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-31b49ec1b8801da3,RUN-4683480,train_plateau5,accuracy_percent,99.876,95,100,5,explicit cell window_end_epoch,100,True,99df3c523f2ad8faf59bcb0f4b30da3f8a365f9bc06e62d21c9d044db6bb0d69,/panels/granularity_model_transfer/cells/11/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-31b49ec1b8801da3,RUN-4683480,csv_plateau5,accuracy_percent,92.86,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,99df3c523f2ad8faf59bcb0f4b30da3f8a365f9bc06e62d21c9d044db6bb0d69,/panels/granularity_model_transfer/cells/11/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-d036f50428cdbe91,RUN-4683470,train_plateau5,accuracy_percent,99.556,95,100,5,explicit cell window_end_epoch,100,True,cb24e050302e35f94217e6047d4efac3a25e3ce43957125d0e7a232e5ab91ebc,/panels/granularity_model_transfer/cells/12/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-d036f50428cdbe91,RUN-4683470,csv_plateau5,accuracy_percent,87.894,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,cb24e050302e35f94217e6047d4efac3a25e3ce43957125d0e7a232e5ab91ebc,/panels/granularity_model_transfer/cells/12/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-d036f50428cdbe91,RUN-4683476,train_plateau5,accuracy_percent,99.56,95,100,5,explicit cell window_end_epoch,100,True,38147c6a26689c321b0bfad698c394dbcbcee26a720d113e696a642bc1e320e8,/panels/granularity_model_transfer/cells/12/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-d036f50428cdbe91,RUN-4683476,csv_plateau5,accuracy_percent,88.414,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,38147c6a26689c321b0bfad698c394dbcbcee26a720d113e696a642bc1e320e8,/panels/granularity_model_transfer/cells/12/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-da23f0a74070d052,RUN-4683471,train_plateau5,accuracy_percent,99.62,95,100,5,explicit cell window_end_epoch,100,True,32bfde27fd6d28aaa76de583c9ba36b01fa10140fc1c3445d960bcc077161980,/panels/granularity_model_transfer/cells/13/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-da23f0a74070d052,RUN-4683471,csv_plateau5,accuracy_percent,91.156,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,32bfde27fd6d28aaa76de583c9ba36b01fa10140fc1c3445d960bcc077161980,/panels/granularity_model_transfer/cells/13/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-da23f0a74070d052,RUN-4683477,train_plateau5,accuracy_percent,99.704,95,100,5,explicit cell window_end_epoch,100,True,a4ab29fbeae12a2837a504bcf1aa79e7290b2f997129f438702a148bd9aa9dda,/panels/granularity_model_transfer/cells/13/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-da23f0a74070d052,RUN-4683477,csv_plateau5,accuracy_percent,91.866,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,a4ab29fbeae12a2837a504bcf1aa79e7290b2f997129f438702a148bd9aa9dda,/panels/granularity_model_transfer/cells/13/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-2a5a7e8ad3b2ce7d,RUN-4683472,train_plateau5,accuracy_percent,98.952,95,100,5,explicit cell window_end_epoch,100,True,c949828aca089da7ed44fe0c4b006316367a85d94358ad9ea24f412ce69c4a13,/panels/granularity_model_transfer/cells/14/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-2a5a7e8ad3b2ce7d,RUN-4683472,csv_plateau5,accuracy_percent,89.204,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,c949828aca089da7ed44fe0c4b006316367a85d94358ad9ea24f412ce69c4a13,/panels/granularity_model_transfer/cells/14/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-2a5a7e8ad3b2ce7d,RUN-4683478,train_plateau5,accuracy_percent,99.0,95,100,5,explicit cell window_end_epoch,100,True,34466fd938cba26cfcb55bcfc12d1a505ab989300dfe5bea906d6766b71958bf,/panels/granularity_model_transfer/cells/14/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-2a5a7e8ad3b2ce7d,RUN-4683478,csv_plateau5,accuracy_percent,89.286,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,34466fd938cba26cfcb55bcfc12d1a505ab989300dfe5bea906d6766b71958bf,/panels/granularity_model_transfer/cells/14/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-df0525915d48b2b5,RUN-4683469,train_plateau5,accuracy_percent,98.888,95,100,5,explicit cell window_end_epoch,100,True,750d79626f897b1bfe8d714baa62ad8c49f3aea5f66508caa867eda8a0d2ae92,/panels/granularity_model_transfer/cells/15/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-df0525915d48b2b5,RUN-4683469,csv_plateau5,accuracy_percent,89.118,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,750d79626f897b1bfe8d714baa62ad8c49f3aea5f66508caa867eda8a0d2ae92,/panels/granularity_model_transfer/cells/15/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-df0525915d48b2b5,RUN-4683475,train_plateau5,accuracy_percent,98.956,95,100,5,explicit cell window_end_epoch,100,True,f94d27e2aaae7580fa4d440a495ab4e39aae9d03ef851962193c4859b1e8e74d,/panels/granularity_model_transfer/cells/15/runs/1/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_model_transfer,OCC-df0525915d48b2b5,RUN-4683475,csv_plateau5,accuracy_percent,89.902,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,f94d27e2aaae7580fa4d440a495ab4e39aae9d03ef851962193c4859b1e8e74d,/panels/granularity_model_transfer/cells/15/runs/1/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_cifar100_historical,OCC-a3b5302a950a1db3,RUN-4683269,train_plateau5,accuracy_percent,99.348,95,100,5,explicit cell window_end_epoch,100,True,d10cde2ba167fbd96f8d691d144445ae7cac71c381d3fe70c4584b74922ed3fb,/panels/granularity_cifar100_historical/cells/0/runs/0/train_plateau5,csv/raw terminal references are not intermediate trajectory-window values
granularity_cifar100_historical,OCC-a3b5302a950a1db3,RUN-4683269,csv_plateau5,accuracy_percent,70.26,95,100,5,parsed raw epoch count; legacy terminal CSV window,100,True,d10cde2ba167fbd96f8d691d144445ae7cac71c381d3fe70c4584b74922ed3fb,/panels/granularity_cifar100_historical/cells/0/runs/0/csv_plateau5,csv/raw terminal references are not intermediate trajectory-window values
