batch,arm,label,horizon,group_count,normalized_tensor_count_entropy,r,meta_stepsize,meta_optimizer,capture_fraction,plateau_window_start_epoch,plateau_window_end_epoch,config_network,config_dataset,config_batch_size,config_granularity,config_base,config_meta,config_meta_stepsize,config_alpha0,config_gamma,config_augment,config_beta_clip,config_hier,config_lam,config_eta_ratio,config_epochs_requested,test_percent_n,test_percent_mean,test_percent_sd,test_percent_se,test_percent_min,test_percent_max,train_percent_n,train_percent_mean,train_percent_sd,train_percent_se,train_percent_min,train_percent_max,source_ids,scope,units
cts2,k49-C,k49-C,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,"[49,13]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,3,55.502,0.215006976630994,0.124134335835552,55.3,55.728,3,62.3273333333333,0.101278493932982,0.0584731657353272,62.222,62.424,S0346 | S0347 | S0348,"`cts2`, 12 runs, 100 ep",test accuracy percent; differences and SD/SE in percentage points
cts2,k50-C,k50-C,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,"[50,12]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,3,30.3393333333333,1.55178391966579,0.895922863743179,28.616,31.626,3,32.002,1.59867570194833,0.922995846866783,30.3,33.472,S0349 | S0350 | S0351,"`cts2`, 12 runs, 100 ep",test accuracy percent; differences and SD/SE in percentage points
cts2,k49-R,k49-R,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,"[49,13]",SGDm,Lion,1e-3,1e-6,1,1,-80:-2.3026,,na,na,100,3,55.22,0.360022221536394,0.207858926518284,54.884,55.6,3,62.4366666666667,0.339837215933356,0.196205108099776,62.046,62.664,S0352 | S0353 | S0354,"`cts2`, 12 runs, 100 ep",test accuracy percent; differences and SD/SE in percentage points
cts2,k50-R,k50-R,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,"[50,12]",SGDm,Lion,1e-3,1e-6,1,1,-80:-2.3026,,na,na,100,3,30.4526666666667,1.45225663480438,0.838460759036727,28.832,31.636,3,32.1253333333333,1.64013210850021,0.946930714349143,30.372,33.622,S0355 | S0356 | S0357,"`cts2`, 12 runs, 100 ep",test accuracy percent; differences and SD/SE in percentage points
