k,mode,capture_fraction_from_cpk1,seed,disagree,determinate,indeterminate,rate,source_ids,scope,units
21,primary,,17,160,499,0,0.32064128256513,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
21,numel_control,,15,195,499,0,0.390781563126253,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
21,numel_control,,16,179,499,0,0.35871743486974,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
21,numel_control,,17,176,498,1,0.353413654618474,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
22,primary,,15,167,499,0,0.334669338677355,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
22,primary,,16,161,499,0,0.322645290581162,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
22,primary,,17,159,499,0,0.318637274549098,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
22,numel_control,,15,196,499,0,0.392785571142285,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
22,numel_control,,16,180,499,0,0.360721442885772,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
22,numel_control,,17,176,498,1,0.353413654618474,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
23,primary,,15,163,498,1,0.327309236947791,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
23,primary,,16,163,498,1,0.327309236947791,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
23,primary,,17,162,499,0,0.324649298597194,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
23,numel_control,,15,196,499,0,0.392785571142285,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
23,numel_control,,16,180,499,0,0.360721442885772,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
23,numel_control,,17,176,498,1,0.353413654618474,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
24,primary,0.0999219692133078,15,163,498,1,0.327309236947791,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
24,primary,0.0999219692133078,16,163,499,0,0.326653306613226,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
24,primary,0.0999219692133078,17,162,499,0,0.324649298597194,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
24,numel_control,0.0999219692133078,15,196,499,0,0.392785571142285,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
24,numel_control,0.0999219692133078,16,180,499,0,0.360721442885772,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
24,numel_control,0.0999219692133078,17,176,498,1,0.353413654618474,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
25,primary,,15,152,499,0,0.304609218436874,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
25,primary,,16,154,499,0,0.308617234468938,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
25,primary,,17,164,499,0,0.328657314629259,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
25,numel_control,,15,171,499,0,0.342685370741483,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
25,numel_control,,16,173,497,2,0.348088531187123,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
25,numel_control,,17,182,498,1,0.365461847389558,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
26,primary,,15,151,499,0,0.302605210420842,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
26,primary,,16,151,499,0,0.302605210420842,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
26,primary,,17,156,499,0,0.312625250501002,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
26,numel_control,,15,171,499,0,0.342685370741483,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
26,numel_control,,16,173,497,2,0.348088531187123,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
26,numel_control,,17,182,498,1,0.365461847389558,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
27,primary,,15,151,499,0,0.302605210420842,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
27,primary,,16,151,499,0,0.302605210420842,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
27,primary,,17,156,499,0,0.312625250501002,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
27,numel_control,,15,171,499,0,0.342685370741483,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
27,numel_control,,16,173,497,2,0.348088531187123,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
27,numel_control,,17,182,498,1,0.365461847389558,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
28,primary,,15,146,499,0,0.292585170340681,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
28,primary,,16,147,498,1,0.295180722891566,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
28,primary,,17,157,498,1,0.315261044176707,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
28,numel_control,,15,162,496,3,0.326612903225806,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
28,numel_control,,16,191,498,1,0.383534136546185,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
28,numel_control,,17,189,497,2,0.380281690140845,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
29,primary,,15,146,499,0,0.292585170340681,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
29,primary,,16,147,499,0,0.294589178356713,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
29,primary,,17,157,498,1,0.315261044176707,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
29,numel_control,,15,162,496,3,0.326612903225806,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
29,numel_control,,16,191,498,1,0.383534136546185,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
29,numel_control,,17,189,497,2,0.380281690140845,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
30,primary,,15,146,499,0,0.292585170340681,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
30,primary,,16,147,499,0,0.294589178356713,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
30,primary,,17,157,498,1,0.315261044176707,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
30,numel_control,,15,162,496,3,0.326612903225806,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
30,numel_control,,16,191,498,1,0.383534136546185,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
30,numel_control,,17,189,497,2,0.380281690140845,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
31,primary,0.218954387458324,15,144,498,1,0.289156626506024,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
31,primary,0.218954387458324,16,149,499,0,0.298597194388778,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
31,primary,0.218954387458324,17,156,499,0,0.312625250501002,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
31,numel_control,0.218954387458324,15,168,497,2,0.338028169014085,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
31,numel_control,0.218954387458324,16,177,496,3,0.356854838709677,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
31,numel_control,0.218954387458324,17,172,497,2,0.346076458752515,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
32,primary,,15,70,499,0,0.140280561122244,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
32,primary,,16,68,499,0,0.13627254509018,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
32,primary,,17,54,498,1,0.108433734939759,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
32,numel_control,,15,168,497,2,0.338028169014085,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
32,numel_control,,16,177,497,2,0.356136820925553,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
32,numel_control,,17,171,497,2,0.344064386317907,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
33,primary,,15,71,499,0,0.142284569138277,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
33,primary,,16,70,499,0,0.140280561122244,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
33,primary,,17,55,499,0,0.110220440881764,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
33,numel_control,,15,168,497,2,0.338028169014085,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
33,numel_control,,16,177,497,2,0.356136820925553,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
33,numel_control,,17,171,497,2,0.344064386317907,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
34,primary,,15,75,498,1,0.150602409638554,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
34,primary,,16,71,499,0,0.142284569138277,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
34,primary,,17,55,498,1,0.110441767068273,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
34,numel_control,,15,136,497,2,0.27364185110664,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
34,numel_control,,16,158,498,1,0.317269076305221,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
34,numel_control,,17,159,498,1,0.319277108433735,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
35,primary,,15,56,498,1,0.112449799196787,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
35,primary,,16,61,499,0,0.122244488977956,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
35,primary,,17,48,499,0,0.0961923847695391,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
35,numel_control,,15,136,497,2,0.27364185110664,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
35,numel_control,,16,157,497,2,0.3158953722334,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
35,numel_control,,17,159,498,1,0.319277108433735,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
36,primary,,15,56,498,1,0.112449799196787,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
36,primary,,16,61,499,0,0.122244488977956,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
36,primary,,17,48,499,0,0.0961923847695391,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
36,numel_control,,15,136,497,2,0.27364185110664,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
36,numel_control,,16,157,497,2,0.3158953722334,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
36,numel_control,,17,159,498,1,0.319277108433735,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
37,primary,,15,58,499,0,0.11623246492986,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
37,primary,,16,60,498,1,0.120481927710843,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
37,primary,,17,48,499,0,0.0961923847695391,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
37,numel_control,,15,137,497,2,0.275653923541247,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
37,numel_control,,16,156,497,2,0.313883299798793,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
37,numel_control,,17,159,498,1,0.319277108433735,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
38,primary,0.281549265801234,15,56,499,0,0.112224448897796,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
38,primary,0.281549265801234,16,57,499,0,0.114228456913828,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
38,primary,0.281549265801234,17,47,499,0,0.094188376753507,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
38,numel_control,0.281549265801234,15,137,497,2,0.275653923541247,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
38,numel_control,0.281549265801234,16,156,497,2,0.313883299798793,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
38,numel_control,0.281549265801234,17,159,498,1,0.319277108433735,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
39,primary,,15,55,498,1,0.110441767068273,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
39,primary,,16,57,499,0,0.114228456913828,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
39,primary,,17,47,499,0,0.094188376753507,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
39,numel_control,,15,137,497,2,0.275653923541247,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
39,numel_control,,16,156,497,2,0.313883299798793,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
39,numel_control,,17,159,498,1,0.319277108433735,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
40,primary,,15,56,499,0,0.112224448897796,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
40,primary,,16,58,499,0,0.11623246492986,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
40,primary,,17,45,499,0,0.0901803607214429,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
40,numel_control,,15,130,497,2,0.261569416498994,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
40,numel_control,,16,150,498,1,0.301204819277108,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
40,numel_control,,17,139,497,2,0.279678068410463,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
41,primary,,15,38,499,0,0.0761523046092184,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
41,primary,,16,40,499,0,0.0801603206412826,S0579,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
41,primary,,17,31,499,0,0.062124248496994,S0580,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
41,numel_control,,15,130,497,2,0.261569416498994,S0578,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | cru1 layerwise seeds 15,16,17; virtual regrouping, not 61 executed two-group runs.",fraction of determinate windows; counts are windows
