batch,minuend,subtrahend,horizon,note,seed,paired_difference_pp,source_ids,scope,units
tn1,lay,scal,100,Descriptive uncertainty from this batch; do not substitute it for the registered scorer pooled/prior bar.,0,40.83,S0090 | S0091 | S0092 | S0093 | S0094 | S0095,"`tn1`, 12 runs, 100 ep",percentage points
tn1,lay,scal,100,Descriptive uncertainty from this batch; do not substitute it for the registered scorer pooled/prior bar.,1,40.786,S0090 | S0091 | S0092 | S0093 | S0094 | S0095,"`tn1`, 12 runs, 100 ep",percentage points
tn1,lay,scal,100,Descriptive uncertainty from this batch; do not substitute it for the registered scorer pooled/prior bar.,2,41.31,S0090 | S0091 | S0092 | S0093 | S0094 | S0095,"`tn1`, 12 runs, 100 ep",percentage points
