k,uncorrected,corrected,source_ids,scope,units
1,3.2e-06,3.2e-06,S0613,"R18/C10, frozen beta, steady half, geometric means across source seeds. There are three measured rung points; connecting lines are not a fitted scale law.",rho dimensionless; k coordinates per group
775,1.13e-06,1.133e-06,S0613,"R18/C10, frozen beta, steady half, geometric means across source seeds. There are three measured rung points; connecting lines are not a fitted scale law.",rho dimensionless; k coordinates per group
180225,1.934e-08,4.62e-08,S0613,"R18/C10, frozen beta, steady half, geometric means across source seeds. There are three measured rung points; connecting lines are not a fitted scale law.",rho dimensionless; k coordinates per group
