batch,arm,label,horizon,group_count,normalized_tensor_count_entropy,r,meta_stepsize,meta_optimizer,capture_fraction,plateau_window_start_epoch,plateau_window_end_epoch,config_network,config_dataset,config_batch_size,config_granularity,config_base,config_meta,config_meta_stepsize,config_alpha0,config_gamma,config_augment,config_beta_clip,config_hier,config_lam,config_eta_ratio,config_epochs_requested,seed,run,test_plateau5_percent,train_plateau5_percent,source_ids,scope,units
cru1,lay-m1e-3-a1e-3,lay-m1e-3-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,15,cru1-lay-m1e-3-a1e-3-s15,69.482,99.212,S0484,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cru1,lay-m1e-3-a1e-3,lay-m1e-3-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,16,cru1-lay-m1e-3-a1e-3-s16,69.936,99.16,S0485,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cru1,lay-m1e-3-a1e-3,lay-m1e-3-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,17,cru1-lay-m1e-3-a1e-3-s17,70.1,99.32,S0486,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cru1,lay-m1e-3-a1e-6,lay-m1e-3-a1e-6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,15,cru1-lay-m1e-3-a1e-6-s15,68.958,98.832,S0487,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cru1,lay-m1e-3-a1e-6,lay-m1e-3-a1e-6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,16,cru1-lay-m1e-3-a1e-6-s16,69.878,98.858,S0488,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cru1,lay-m1e-3-a1e-6,lay-m1e-3-a1e-6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,17,cru1-lay-m1e-3-a1e-6-s17,69.816,99.068,S0489,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cru1,lay-m1e-4-a1e-3,lay-m1e-4-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,15,cru1-lay-m1e-4-a1e-3-s15,70.684,97.5,S0490,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cru1,lay-m1e-4-a1e-3,lay-m1e-4-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,16,cru1-lay-m1e-4-a1e-3-s16,71.552,97.464,S0491,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cru1,lay-m1e-4-a1e-3,lay-m1e-4-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,17,cru1-lay-m1e-4-a1e-3-s17,71.012,97.468,S0492,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cru1,lay-m1e-4-a1e-6,lay-m1e-4-a1e-6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,,na,na,100,15,cru1-lay-m1e-4-a1e-6-s15,11.202,10.77,S0493,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
