batch,arm,label,seed,run,epoch,test_accuracy_percent,train_accuracy_percent,source_ids,registered_horizon_epochs,in_registered_plateau5_window,scope,units
tn1,scal,scal,0,tn1-scal-s0,0,0.45,0.54,S0090,100,false,"`tn1`, 12 runs, 100 ep | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
tn1,scal,scal,0,tn1-scal-s0,1,0.38,0.52,S0090,100,false,"`tn1`, 12 runs, 100 ep | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
tn1,scal,scal,0,tn1-scal-s0,2,0.43,0.56,S0090,100,false,"`tn1`, 12 runs, 100 ep | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
tn1,scal,scal,0,tn1-scal-s0,3,0.46,0.52,S0090,100,false,"`tn1`, 12 runs, 100 ep | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
tn1,scal,scal,0,tn1-scal-s0,4,0.74,0.63,S0090,100,false,"`tn1`, 12 runs, 100 ep | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
tn1,scal,scal,0,tn1-scal-s0,5,1.51,1,S0090,100,false,"`tn1`, 12 runs, 100 ep | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
tn1,scal,scal,0,tn1-scal-s0,6,3.12,2.13,S0090,100,false,"`tn1`, 12 runs, 100 ep | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
tn1,scal,scal,0,tn1-scal-s0,7,4.93,3.78,S0090,100,false,"`tn1`, 12 runs, 100 ep | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
tn1,scal,scal,0,tn1-scal-s0,8,7.93,6.3,S0090,100,false,"`tn1`, 12 runs, 100 ep | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
tn1,scal,scal,0,tn1-scal-s0,9,8.57,8.23,S0090,100,false,"`tn1`, 12 runs, 100 ep | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
