batch,arm,label,horizon,group_count,normalized_tensor_count_entropy,r,meta_stepsize,meta_optimizer,capture_fraction,plateau_window_start_epoch,plateau_window_end_epoch,config_network,config_dataset,config_batch_size,config_granularity,config_base,config_meta,config_meta_stepsize,config_alpha0,config_gamma,config_augment,config_beta_clip,config_hier,config_lam,config_eta_ratio,config_epochs_requested,seed,run,test_plateau5_percent,train_plateau5_percent,source_ids,scope,units
c100,1e3-blk6,1e3-blk6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,0,c100-1e3-blk6-s0,50.766,61.408,S0451,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100,1e3-blk6,1e3-blk6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,1,c100-1e3-blk6-s1,52.302,63.07,S0452,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100,1e3-layer,1e3-layer,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,0,c100-1e3-layer-s0,70.26,99.348,S0453,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100,1e3-layer,1e3-layer,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,1,c100-1e3-layer-s1,70.12,99.138,S0454,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100,1e3-scal,1e3-scal,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,0,c100-1e3-scal-s0,22.684,22.384,S0455,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100,1e3-scal,1e3-scal,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,1,c100-1e3-scal-s1,22.18,22.092,S0456,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100,1e6-blk6,1e6-blk6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,0,c100-1e6-blk6-s0,53.17,64.074,S0457,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100,1e6-blk6,1e6-blk6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,1,c100-1e6-blk6-s1,53.594,64.878,S0458,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100,1e6-layer,1e6-layer,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,0,c100-1e6-layer-s0,69.806,99.088,S0459,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100,1e6-layer,1e6-layer,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,1,c100-1e6-layer-s1,70.104,98.93,S0460,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100,1e6-scal,1e6-scal,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,0,c100-1e6-scal-s0,22.854,22.974,S0461,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100,1e6-scal,1e6-scal,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,1,c100-1e6-scal-s1,21.694,22.206,S0462,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e3-blk6,1e3-blk6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,2,c100b-1e3-blk6-s2,51.642,62.874,S0463,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e3-blk6,1e3-blk6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,3,c100b-1e3-blk6-s3,51.588,63.77,S0464,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e3-blk6,1e3-blk6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,4,c100b-1e3-blk6-s4,51.62,63.688,S0465,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e3-layer,1e3-layer,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,2,c100b-1e3-layer-s2,69.318,99.226,S0466,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e3-layer,1e3-layer,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,3,c100b-1e3-layer-s3,69.596,99.334,S0467,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e3-layer,1e3-layer,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,4,c100b-1e3-layer-s4,68.976,99.128,S0468,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e3-scal,1e3-scal,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,2,c100b-1e3-scal-s2,22.966,23.044,S0469,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e3-scal,1e3-scal,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,3,c100b-1e3-scal-s3,21.972,22.134,S0470,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e3-scal,1e3-scal,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,4,c100b-1e3-scal-s4,22.998,22.952,S0471,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e6-blk6,1e6-blk6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,2,c100b-1e6-blk6-s2,52.702,63.264,S0472,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e6-blk6,1e6-blk6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,3,c100b-1e6-blk6-s3,52.616,63.924,S0473,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e6-blk6,1e6-blk6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,4,c100b-1e6-blk6-s4,53.018,64.186,S0474,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e6-layer,1e6-layer,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,2,c100b-1e6-layer-s2,69.276,98.722,S0475,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e6-layer,1e6-layer,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,3,c100b-1e6-layer-s3,69.376,98.83,S0476,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e6-layer,1e6-layer,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,4,c100b-1e6-layer-s4,68.802,98.728,S0477,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e6-scal,1e6-scal,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,2,c100b-1e6-scal-s2,23.402,23.422,S0478,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e6-scal,1e6-scal,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,3,c100b-1e6-scal-s3,22.504,22.734,S0479,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
c100b,1e6-scal,1e6-scal,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,4,c100b-1e6-scal-s4,23.426,23.448,S0480,"`cU1`, **ZERO GPU**, corpus unchanged at 2,573 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
