batch,arm,label,horizon,group_count,normalized_tensor_count_entropy,r,meta_stepsize,meta_optimizer,capture_fraction,plateau_window_start_epoch,plateau_window_end_epoch,config_network,config_dataset,config_batch_size,config_granularity,config_base,config_meta,config_meta_stepsize,config_alpha0,config_gamma,config_augment,config_beta_clip,config_hier,config_lam,config_eta_ratio,config_epochs_requested,seed,run,test_plateau5_percent,train_plateau5_percent,source_ids,scope,units
hb1,scal,Scalar,100,,,,,,0,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,0,hb1-scal-s0,22.828,23.124,S0001,"`hb1`, 18 runs, CIFAR-100/`ResNet18_c100`, 100 ep, ONE batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
hb1,scal,Scalar,100,,,,,,0,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,1,hb1-scal-s1,22.108,22.48,S0002,"`hb1`, 18 runs, CIFAR-100/`ResNet18_c100`, 100 ep, ONE batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
hb1,scal,Scalar,100,,,,,,0,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,2,hb1-scal-s2,23.586,23.506,S0003,"`hb1`, 18 runs, CIFAR-100/`ResNet18_c100`, 100 ep, ONE batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
hb1,stem,"Stem [2,60]",100,,,,,,-0.00281421891211965,95,99,ResNet18_c100,CIFAR100,100,"[2,60]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,0,hb1-stem-s0,22.654,22.986,S0004,"`hb1`, 18 runs, CIFAR-100/`ResNet18_c100`, 100 ep, ONE batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
hb1,stem,"Stem [2,60]",100,,,,,,-0.00281421891211965,95,99,ResNet18_c100,CIFAR100,100,"[2,60]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,1,hb1-stem-s1,22.03,22.406,S0005,"`hb1`, 18 runs, CIFAR-100/`ResNet18_c100`, 100 ep, ONE batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
hb1,stem,"Stem [2,60]",100,,,,,,-0.00281421891211965,95,99,ResNet18_c100,CIFAR100,100,"[2,60]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,2,hb1-stem-s2,23.442,23.338,S0006,"`hb1`, 18 runs, CIFAR-100/`ResNet18_c100`, 100 ep, ONE batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
hb1,head,"Head [60,2]",100,,,,,,0.041232571030601,95,99,ResNet18_c100,CIFAR100,100,"[60,2]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,0,hb1-head-s0,24.338,24.952,S0007,"`hb1`, 18 runs, CIFAR-100/`ResNet18_c100`, 100 ep, ONE batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
hb1,head,"Head [60,2]",100,,,,,,0.041232571030601,95,99,ResNet18_c100,CIFAR100,100,"[60,2]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,1,hb1-head-s1,24.234,24.794,S0008,"`hb1`, 18 runs, CIFAR-100/`ResNet18_c100`, 100 ep, ONE batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
hb1,head,"Head [60,2]",100,,,,,,0.041232571030601,95,99,ResNet18_c100,CIFAR100,100,"[60,2]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,2,hb1-head-s2,25.752,25.778,S0009,"`hb1`, 18 runs, CIFAR-100/`ResNet18_c100`, 100 ep, ONE batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
hb1,mid,"Midpoint [31,31]",100,,,,,,0.216495871057606,95,99,ResNet18_c100,CIFAR100,100,"[31,31]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,0,hb1-mid-s0,33.406,37.702,S0010,"`hb1`, 18 runs, CIFAR-100/`ResNet18_c100`, 100 ep, ONE batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
