batch,arm,label,horizon,group_count,normalized_tensor_count_entropy,r,meta_stepsize,meta_optimizer,capture_fraction,plateau_window_start_epoch,plateau_window_end_epoch,config_network,config_dataset,config_batch_size,config_granularity,config_base,config_meta,config_meta_stepsize,config_alpha0,config_gamma,config_augment,config_beta_clip,config_hier,config_lam,config_eta_ratio,config_epochs_requested,seed,run,test_plateau5_percent,train_plateau5_percent,source_ids,scope,units
eb1,lay,lay,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,0,eb1-lay-s0,91.006,99.656,S0223,"`eb1`, 18 runs, 100 ep | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
eb1,lay,lay,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,1,eb1-lay-s1,90.95,99.66,S0224,"`eb1`, 18 runs, 100 ep | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
eb1,lay,lay,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,2,eb1-lay-s2,90.728,99.61,S0225,"`eb1`, 18 runs, 100 ep | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
eb1,a1,a1,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,100,0,eb1-a1-s0,91.04,99.662,S0226,"`eb1`, 18 runs, 100 ep | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
eb1,a1,a1,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,100,1,eb1-a1-s1,91.048,99.664,S0227,"`eb1`, 18 runs, 100 ep | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
eb1,a1,a1,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,1,100,2,eb1-a1-s2,90.982,99.65,S0228,"`eb1`, 18 runs, 100 ep | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
eb1,a06,a06,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,0,eb1-a06-s0,93.368,99.764,S0229,"`eb1`, 18 runs, 100 ep | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
eb1,a06,a06,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,1,eb1-a06-s1,93.466,99.726,S0230,"`eb1`, 18 runs, 100 ep | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
eb1,a06,a06,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,additive,na,0.06,100,2,eb1-a06-s2,93.15,99.704,S0231,"`eb1`, 18 runs, 100 ep | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
eb1,ebjs,ebjs,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,ebjs,na,na,100,0,eb1-ebjs-s0,91.14,99.65,S0232,"`eb1`, 18 runs, 100 ep | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
