batch,arm,label,horizon,group_count,normalized_tensor_count_entropy,r,meta_stepsize,meta_optimizer,capture_fraction,plateau_window_start_epoch,plateau_window_end_epoch,config_network,config_dataset,config_batch_size,config_granularity,config_base,config_meta,config_meta_stepsize,config_alpha0,config_gamma,config_augment,config_beta_clip,config_hier,config_lam,config_eta_ratio,config_epochs_requested,seed,run,test_plateau5_percent,train_plateau5_percent,source_ids,scope,units
crn1,k01,k01,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,15,crn1-k01-s15,23.538,23.534,S0430,"`crn1`, 18 runs, moved off `alice2` and re-submitted on `alice` with all 18 originals cancelled at **0 started, 0 rows** | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
crn1,k01,k01,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,16,crn1-k01-s16,22.398,22.664,S0431,"`crn1`, 18 runs, moved off `alice2` and re-submitted on `alice` with all 18 originals cancelled at **0 started, 0 rows** | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
crn1,k01,k01,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,17,crn1-k01-s17,23.006,22.434,S0432,"`crn1`, 18 runs, moved off `alice2` and re-submitted on `alice` with all 18 originals cancelled at **0 started, 0 rows** | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
crn1,k01n,k01n,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,tn:scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,15,crn1-k01n-s15,6.898,6.554,S0433,"`crn1`, 18 runs, moved off `alice2` and re-submitted on `alice` with all 18 originals cancelled at **0 started, 0 rows** | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
crn1,k01n,k01n,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,tn:scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,16,crn1-k01n-s16,6.72,6.706,S0434,"`crn1`, 18 runs, moved off `alice2` and re-submitted on `alice` with all 18 originals cancelled at **0 started, 0 rows** | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
crn1,k01n,k01n,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,tn:scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,17,crn1-k01n-s17,8.02,7.596,S0435,"`crn1`, 18 runs, moved off `alice2` and re-submitted on `alice` with all 18 originals cancelled at **0 started, 0 rows** | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
crn1,k49,k49,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,sets:1-49/50-62,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,15,crn1-k49-s15,56.626,63.426,S0436,"`crn1`, 18 runs, moved off `alice2` and re-submitted on `alice` with all 18 originals cancelled at **0 started, 0 rows** | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
crn1,k49,k49,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,sets:1-49/50-62,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,16,crn1-k49-s16,54.468,61.238,S0437,"`crn1`, 18 runs, moved off `alice2` and re-submitted on `alice` with all 18 originals cancelled at **0 started, 0 rows** | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
crn1,k49,k49,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,sets:1-49/50-62,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,17,crn1-k49-s17,56.448,63.59,S0438,"`crn1`, 18 runs, moved off `alice2` and re-submitted on `alice` with all 18 originals cancelled at **0 started, 0 rows** | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
crn1,k49n,k49n,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,tn:sets:1-49/50-62,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,15,crn1-k49n-s15,64.346,71.316,S0439,"`crn1`, 18 runs, moved off `alice2` and re-submitted on `alice` with all 18 originals cancelled at **0 started, 0 rows** | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
