batch,arm,label,seed,run,epoch,test_accuracy_percent,train_accuracy_percent,source_ids,registered_horizon_epochs,in_registered_plateau5_window,scope,units
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,0,13.46,12.94,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,1,29.47,20.24,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,2,46.96,38.74,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,3,58.64,53.66,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,4,65.69,63.25,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,5,63.77,67.16,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,6,66.88,68.99,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,7,73.02,71.29,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,8,78.43,76.35,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,9,85.03,82.72,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,10,85.52,85.36,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,11,86.2,85.74,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,12,86.5,86.36,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
g4m,r0-m1e2,r0-m1e2,0,g4m-r0-m1e2-s0,13,86.71,86.59,S0105,100,false,"`g4m`, 72 runs, 100 ep, ONE batch | Full available curve retained; registered_horizon and in_registered_plateau5_window identify the primary endpoint. Epoch observations are not independent seeds.",accuracy percent; epoch is the raw zero-based epoch index
