batch,seed,n_seeds,executed_partition_k,is_executed_partition,k,disagree,determinate,rate,window_disagree,window_determinate,window_rate,source_ids,scope,units
crn1 reduction probe,0,1,49,false,11,908,5999,0.15135855975996,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,12,908,5999,0.15135855975996,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,13,796,5999,0.132688781463577,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,14,785,5999,0.130855142523754,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,15,785,5999,0.130855142523754,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,16,668,5999,0.111351891981997,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,17,668,5999,0.111351891981997,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,18,668,5999,0.111351891981997,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,19,492,5999,0.0820136689448241,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,20,491,5999,0.0818469744957493,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,21,491,5999,0.0818469744957493,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,22,488,5999,0.0813468911485248,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,23,479,5999,0.0798466411068511,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,24,479,5999,0.0798466411068511,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,25,368,5999,0.0613435572595433,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,26,368,5999,0.0613435572595433,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,27,368,5999,0.0613435572595433,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,28,287,5999,0.0478413068844807,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,29,288,5999,0.0480080013335556,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,30,288,5999,0.0480080013335556,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,31,215,5999,0.0358393065510918,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,32,215,5999,0.0358393065510918,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,33,215,5999,0.0358393065510918,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,34,136,5999,0.022670445074179,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,35,136,5999,0.022670445074179,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,36,136,5999,0.022670445074179,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,37,129,5999,0.0215035839306551,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,38,136,5999,0.022670445074179,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,39,135,5999,0.0225037506251042,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,40,88,5999,0.0146691115185864,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,41,88,5999,0.0146691115185864,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,42,88,5999,0.0146691115185864,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,43,60,5999,0.0100016669444907,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,44,59,5999,0.0098349724954159,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,45,59,5999,0.0098349724954159,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,46,46,5999,0.00766794465744291,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,47,46,5999,0.00766794465744291,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,48,46,5999,0.00766794465744291,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,true,49,27,5999,0.00450075012502084,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,50,25,5999,0.00416736122687114,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,51,25,5999,0.00416736122687114,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,52,25,5999,0.00416736122687114,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,53,24,5999,0.0040006667777963,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,54,24,5999,0.0040006667777963,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,55,30,5999,0.00500083347224537,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,56,30,5999,0.00500083347224537,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,57,30,5999,0.00500083347224537,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,58,87,5999,0.0145024170695116,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,59,85,5999,0.0141690281713619,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,60,84,5999,0.014002333722287,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
crn1 reduction probe,0,1,49,false,61,177,5999,0.0295049174862477,0,60,0,S0585 | S0586,"**ZERO GPU**, from probe traces on disk; nothing submitted or ingested | Descriptive cross-check only: one seed,12epochs; primary evidence remains the100-epoch window analysis. Onlyk49is the directly executed partition; otherks virtually regroup its recorded trajectory.",step/window counts; corresponding determinate fraction
