family,original,box_free,q4_occupancy_before_percent,q4_occupancy_after_percent,n_seeds_per_arm,source_ids,scope,units
R10/C10,2.69,2.701,100,0,2,S0620 | S0621,"Q4/Q3 of rho_w(k=1), as defined by analysis/c52_boxfree.py:459. R10 and C100, n=2. The values are transcribed from CORRECTIONS 69; the exact ratio definition is checked against reducer source.",fold
R18/C100,2.577,2.583,100,0,2,S0620 | S0621,"Q4/Q3 of rho_w(k=1), as defined by analysis/c52_boxfree.py:459. R10 and C100, n=2. The values are transcribed from CORRECTIONS 69; the exact ratio definition is checked against reducer source.",fold
