arm,seed,n_probe_records,source_ids,index_1based,name,numel,carrier,originally_named,phase,n_records,mean_signed_L,mean_absolute_L,median_absolute_L,down_vote_fraction,up_vote_fraction,scope,units
sc,18,500,S0587,1,conv1.weight,1728,false,false,all,500,-0.00426336915190543,0.00929635233185488,0.00721365482313558,0.304,0.696,"`ctd1`, 6 runs, 100 ep | Scalar all/pinned/unpinned phases are retained. Layerwise exports all records only: the input's duplicate 'unpinned' alias is not a physical layerwise phase. Positive L lowers beta.",Lion direction units; vote fractions; record counts
sc,18,500,S0587,1,conv1.weight,1728,false,false,pinned,314,-0.00567107239037761,0.0112269253995541,0.0091013279510662,0.340764331210191,0.659235668789809,"`ctd1`, 6 runs, 100 ep | Scalar all/pinned/unpinned phases are retained. Layerwise exports all records only: the input's duplicate 'unpinned' alias is not a physical layerwise phase. Positive L lowers beta.",Lion direction units; vote fractions; record counts
sc,18,500,S0587,1,conv1.weight,1728,false,false,unpinned,186,-0.00188692389986101,0.00603721285197557,0.00252770367078483,0.241935483870968,0.758064516129032,"`ctd1`, 6 runs, 100 ep | Scalar all/pinned/unpinned phases are retained. Layerwise exports all records only: the input's duplicate 'unpinned' alias is not a physical layerwise phase. Positive L lowers beta.",Lion direction units; vote fractions; record counts
sc,18,500,S0587,2,bn1.weight,64,false,false,all,500,-0.00573979202956236,0.00596014426828676,0.00554119993466884,0.098,0.902,"`ctd1`, 6 runs, 100 ep | Scalar all/pinned/unpinned phases are retained. Layerwise exports all records only: the input's duplicate 'unpinned' alias is not a physical layerwise phase. Positive L lowers beta.",Lion direction units; vote fractions; record counts
sc,18,500,S0587,2,bn1.weight,64,false,false,pinned,314,-0.00744704934731811,0.00755639884436506,0.00684529473073781,0.0477707006369427,0.952229299363057,"`ctd1`, 6 runs, 100 ep | Scalar all/pinned/unpinned phases are retained. Layerwise exports all records only: the input's duplicate 'unpinned' alias is not a physical layerwise phase. Positive L lowers beta.",Lion direction units; vote fractions; record counts
sc,18,500,S0587,2,bn1.weight,64,false,false,unpinned,186,-0.00285764795550157,0.00326539191942339,0.0017287403868977,0.182795698924731,0.817204301075269,"`ctd1`, 6 runs, 100 ep | Scalar all/pinned/unpinned phases are retained. Layerwise exports all records only: the input's duplicate 'unpinned' alias is not a physical layerwise phase. Positive L lowers beta.",Lion direction units; vote fractions; record counts
sc,18,500,S0587,3,bn1.bias,64,false,false,all,500,1.00902366708157e-05,5.78578156397965e-05,4.14884139900096e-05,0.488,0.51,"`ctd1`, 6 runs, 100 ep | Scalar all/pinned/unpinned phases are retained. Layerwise exports all records only: the input's duplicate 'unpinned' alias is not a physical layerwise phase. Positive L lowers beta.",Lion direction units; vote fractions; record counts
sc,18,500,S0587,3,bn1.bias,64,false,false,pinned,314,2.74728063707779e-05,6.21510892111114e-05,5.11531755364558e-05,0.652866242038217,0.347133757961783,"`ctd1`, 6 runs, 100 ep | Scalar all/pinned/unpinned phases are retained. Layerwise exports all records only: the input's duplicate 'unpinned' alias is not a physical layerwise phase. Positive L lowers beta.",Lion direction units; vote fractions; record counts
sc,18,500,S0587,3,bn1.bias,64,false,false,unpinned,186,-1.92545315323464e-05,5.06100312237057e-05,1.87475856364472e-05,0.209677419354839,0.78494623655914,"`ctd1`, 6 runs, 100 ep | Scalar all/pinned/unpinned phases are retained. Layerwise exports all records only: the input's duplicate 'unpinned' alias is not a physical layerwise phase. Positive L lowers beta.",Lion direction units; vote fractions; record counts
sc,18,500,S0587,4,layer1.0.conv1.weight,36864,false,false,all,500,-0.0130553313636678,0.0138419914628137,0.0148012726567686,0.054,0.946,"`ctd1`, 6 runs, 100 ep | Scalar all/pinned/unpinned phases are retained. Layerwise exports all records only: the input's duplicate 'unpinned' alias is not a physical layerwise phase. Positive L lowers beta.",Lion direction units; vote fractions; record counts
