arm,seed,n_probe_records,source_ids,determinate,disagreement,R_T,pinned_records,pinned_determinate,pinned_disagreement,pinned_aggregate_negative,pinned_strict_carrier_domination_fraction,pinned_removal_flips_fraction,scope,units
sc,18,500,S0587,500,413,0.826,314,314,314,0,1,1,"`ctd1`, 6 runs, 100 ep | Sign removal flips all pinned records; strict absolute-mass domination is below 100% in two seeds.",fractions and record counts
sc,19,500,S0588,500,413,0.826,315,315,315,0,0.952380952380952,1,"`ctd1`, 6 runs, 100 ep | Sign removal flips all pinned records; strict absolute-mass domination is below 100% in two seeds.",fractions and record counts
sc,20,500,S0589,499,413,0.827655310621243,315,315,315,0,0.987301587301587,1,"`ctd1`, 6 runs, 100 ep | Sign removal flips all pinned records; strict absolute-mass domination is below 100% in two seeds.",fractions and record counts
