batch,arm,label,horizon,group_count,normalized_tensor_count_entropy,r,meta_stepsize,meta_optimizer,capture_fraction,plateau_window_start_epoch,plateau_window_end_epoch,config_network,config_dataset,config_batch_size,config_granularity,config_base,config_meta,config_meta_stepsize,config_alpha0,config_gamma,config_augment,config_beta_clip,config_hier,config_lam,config_eta_ratio,config_epochs_requested,seed,run,test_plateau5_percent,train_plateau5_percent,source_ids,scope,units
cdn1,lr001,lr001,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.01,,1,none,,na,na,100,0,cdn1-lr001-s0,75.544,99.978,S0550,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cdn1,lr001,lr001,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.01,,1,none,,na,na,100,1,cdn1-lr001-s1,75.128,99.972,S0551,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cdn1,lr001,lr001,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.01,,1,none,,na,na,100,2,cdn1-lr001-s2,75.448,99.972,S0552,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cdn1,lr002,lr002,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.02,,1,none,,na,na,100,0,cdn1-lr002-s0,76.152,99.976,S0553,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cdn1,lr002,lr002,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.02,,1,none,,na,na,100,1,cdn1-lr002-s1,76.586,99.972,S0554,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cdn1,lr002,lr002,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.02,,1,none,,na,na,100,2,cdn1-lr002-s2,76.36,99.976,S0555,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cdn1,lr005,lr005,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.05,,1,none,,na,na,100,0,cdn1-lr005-s0,77.152,99.972,S0556,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cdn1,lr005,lr005,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.05,,1,none,,na,na,100,1,cdn1-lr005-s1,77.172,99.968,S0557,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cdn1,lr005,lr005,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.05,,1,none,,na,na,100,2,cdn1-lr005-s2,77.146,99.962,S0558,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
cdn1,lr01,lr01,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,?,SGD,?,,0.1,,1,none,,na,na,100,0,cdn1-lr01-s0,77.526,99.958,S0559,"`cdn1`, 24 runs, CIFAR-100/`ResNet18_c100`, 100 ep (plus 200 ep), ONE batch so every contrast is WITHIN batch | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
