batch,minuend,subtrahend,horizon,note,difference_pp,descriptive_unpaired_se_pp,paired_difference_pp_n,paired_difference_pp_mean,paired_difference_pp_sd,paired_difference_pp_se,paired_difference_pp_min,paired_difference_pp_max,source_ids,scope,units
cbl1,b45,b17,100,Descriptive uncertainty from this batch; do not substitute it for the registered scorer pooled/prior bar.,16.5393333333333,0.79858652909027,3,16.5393333333333,0.617690321547403,0.356623673421219,16.01,17.218,S0043 | S0044 | S0045 | S0046 | S0047 | S0048,"`cbl1`, 33 runs, CIFAR-100/`ResNet18_c100`, `ms=1e-3`, `alpha0=1e-6`, 100 ep, ONE batch | Descriptive unpaired SE and paired seed SD/SE are separate; neither substitutes for a registered pooled/prior scoring bar.",percentage points
