batch,arm,label,horizon,group_count,normalized_tensor_count_entropy,r,meta_stepsize,meta_optimizer,capture_fraction,plateau_window_start_epoch,plateau_window_end_epoch,config_network,config_dataset,config_batch_size,config_granularity,config_base,config_meta,config_meta_stepsize,config_alpha0,config_gamma,config_augment,config_beta_clip,config_hier,config_lam,config_eta_ratio,config_epochs_requested,seed,run,test_plateau5_percent,train_plateau5_percent,source_ids,scope,units
tc1,b6-a3,b6-a3,100,,,,,,,95,99,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-3,1,1,-30:6.0,,na,na,100,0,tc1-b6-a3-s0,92.16,99.93,S0361,"`cN1`/`cN2`, **ZERO GPU**, 0 rows ingested (corpus unchanged at 2,501) | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
tc1,b6-a3,b6-a3,100,,,,,,,95,99,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-3,1,1,-30:6.0,,na,na,100,1,tc1-b6-a3-s1,91.934,99.928,S0362,"`cN1`/`cN2`, **ZERO GPU**, 0 rows ingested (corpus unchanged at 2,501) | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
tc1,b6-a4,b6-a4,100,,,,,,,95,99,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-4,1,1,-30:6.0,,na,na,100,0,tc1-b6-a4-s0,91.654,99.628,S0363,"`cN1`/`cN2`, **ZERO GPU**, 0 rows ingested (corpus unchanged at 2,501) | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
tc1,b6-a4,b6-a4,100,,,,,,,95,99,ResNet18,CIFAR10,100,resnet18_blocks,AdamW,Adam,1e-3,1e-4,1,1,-30:6.0,,na,na,100,1,tc1-b6-a4-s1,92.026,99.692,S0364,"`cN1`/`cN2`, **ZERO GPU**, 0 rows ingested (corpus unchanged at 2,501) | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
tc1,ly-a3,ly-a3,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,AdamW,Adam,1e-3,1e-3,1,1,-30:6.0,,na,na,100,0,tc1-ly-a3-s0,91.394,99.898,S0365,"`cN1`/`cN2`, **ZERO GPU**, 0 rows ingested (corpus unchanged at 2,501) | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
tc1,ly-a3,ly-a3,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,AdamW,Adam,1e-3,1e-3,1,1,-30:6.0,,na,na,100,1,tc1-ly-a3-s1,90.986,99.874,S0366,"`cN1`/`cN2`, **ZERO GPU**, 0 rows ingested (corpus unchanged at 2,501) | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
tc1,ly-a4,ly-a4,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,AdamW,Adam,1e-3,1e-4,1,1,-30:6.0,,na,na,100,0,tc1-ly-a4-s0,91.964,99.858,S0367,"`cN1`/`cN2`, **ZERO GPU**, 0 rows ingested (corpus unchanged at 2,501) | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
tc1,ly-a4,ly-a4,100,,,,,,,95,99,ResNet18,CIFAR10,100,layerwise,AdamW,Adam,1e-3,1e-4,1,1,-30:6.0,,na,na,100,1,tc1-ly-a4-s1,91.826,99.854,S0368,"`cN1`/`cN2`, **ZERO GPU**, 0 rows ingested (corpus unchanged at 2,501) | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
tc1,sc-a3,sc-a3,100,,,,,,,95,99,ResNet18,CIFAR10,100,scalar,AdamW,Adam,1e-3,1e-3,1,1,-30:6.0,,na,na,100,0,tc1-sc-a3-s0,92.764,99.968,S0369,"`cN1`/`cN2`, **ZERO GPU**, 0 rows ingested (corpus unchanged at 2,501) | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
tc1,sc-a3,sc-a3,100,,,,,,,95,99,ResNet18,CIFAR10,100,scalar,AdamW,Adam,1e-3,1e-3,1,1,-30:6.0,,na,na,100,1,tc1-sc-a3-s1,92.738,99.972,S0370,"`cN1`/`cN2`, **ZERO GPU**, 0 rows ingested (corpus unchanged at 2,501) | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
