batch,minuend,subtrahend,horizon,note,difference_pp,descriptive_unpaired_se_pp,paired_difference_pp_n,paired_difference_pp_mean,paired_difference_pp_sd,paired_difference_pp_se,paired_difference_pp_min,paired_difference_pp_max,source_ids,scope,units
tn1,lay,scal,100,Descriptive uncertainty from this batch; do not substitute it for the registered scorer pooled/prior bar.,40.9753333333333,0.135482676219343,3,40.9753333333333,0.290663608546605,0.16781471263801,40.786,41.31,S0090 | S0091 | S0092 | S0093 | S0094 | S0095,"`tn1`, 12 runs, 100 ep | Descriptive unpaired SE and paired seed SD/SE are separate; neither substitutes for a registered pooled/prior scoring bar.",percentage points
