batch,arm,label,horizon,group_count,normalized_tensor_count_entropy,r,meta_stepsize,meta_optimizer,capture_fraction,plateau_window_start_epoch,plateau_window_end_epoch,config_network,config_dataset,config_batch_size,config_granularity,config_base,config_meta,config_meta_stepsize,config_alpha0,config_gamma,config_augment,config_beta_clip,config_hier,config_lam,config_eta_ratio,config_epochs_requested,test_percent_n,test_percent_mean,test_percent_sd,test_percent_se,test_percent_min,test_percent_max,train_percent_n,train_percent_mean,train_percent_sd,train_percent_se,train_percent_min,train_percent_max,source_ids,scope,units
cru1,sc-m1e-3-a1e-3,sc-m1e-3-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-3,1,1,-15:-2.3026,,na,na,100,3,22.3786666666667,0.653190120358026,0.37711949182071,21.97,23.132,3,22.44,0.785091077519036,0.453272544943988,21.824,23.324,S0514 | S0515 | S0516,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740",test accuracy percent; differences and SD/SE in percentage points
cru1,sc-m1e-3-a1e-6,sc-m1e-3-a1e-6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,100,3,23.002,0.64903929002796,0.374723008812286,22.52,23.74,3,22.854,0.798175419315828,0.460826793202536,22.324,23.772,S0517 | S0518 | S0519,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740",test accuracy percent; differences and SD/SE in percentage points
cru1,sc-m1e-4-a1e-3,sc-m1e-4-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-4,1e-3,1,1,-15:-2.3026,,na,na,100,3,35.792,0.159799874843505,0.0922605007573659,35.616,35.928,3,39.202,0.367461562615738,0.212154032093037,38.778,39.428,S0520 | S0521 | S0522,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740",test accuracy percent; differences and SD/SE in percentage points
cru1,sc-m1e-4-a1e-6,sc-m1e-4-a1e-6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-4,1e-6,1,1,-15:-2.3026,,na,na,100,3,10.5466666666667,0.240676823423721,0.138954828791389,10.288,10.764,3,10.166,0.336594711782583,0.194333047455479,9.802,10.466,S0523 | S0524 | S0525,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740",test accuracy percent; differences and SD/SE in percentage points
cru1,sc-m1e-5-a1e-3,sc-m1e-5-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,1e-5,1e-3,1,1,-15:-2.3026,,na,na,100,3,24.7146666666667,0.569920462286917,0.329043732318028,24.088,25.202,3,25.3286666666667,0.572224897512625,0.33037419861592,24.668,25.668,S0526 | S0527 | S0528,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740",test accuracy percent; differences and SD/SE in percentage points
cru1,sc-m3e-3-a1e-3,sc-m3e-3-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-3,1e-3,1,1,-15:-2.3026,,na,na,100,3,16.3546666666667,0.227704486853757,0.131465246780702,16.138,16.592,3,16.5286666666667,0.280152339510727,0.161746028630621,16.206,16.71,S0529 | S0530 | S0531,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740",test accuracy percent; differences and SD/SE in percentage points
cru1,sc-m3e-3-a1e-6,sc-m3e-3-a1e-6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-3,1e-6,1,1,-15:-2.3026,,na,na,100,3,16.8086666666667,0.308884012751281,0.178334267910324,16.482,17.096,3,17.0493333333333,0.391266320213398,0.22589771530004,16.622,17.39,S0532 | S0533 | S0534,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740",test accuracy percent; differences and SD/SE in percentage points
cru1,sc-m3e-4-a1e-3,sc-m3e-4-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-4,1e-3,1,1,-15:-2.3026,,na,na,100,3,29.782,0.255835884894985,0.147706917012486,29.488,29.954,3,30.79,0.422000000000001,0.243641813598022,30.368,31.212,S0535 | S0536 | S0537,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740",test accuracy percent; differences and SD/SE in percentage points
cru1,sc-m3e-4-a1e-6,sc-m3e-4-a1e-6,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-4,1e-6,1,1,-15:-2.3026,,na,na,100,3,28.634,0.460469325797062,0.265852089202499,28.186,29.106,3,29.2126666666667,0.489450031497939,0.282584107440206,28.65,29.54,S0538 | S0539 | S0540,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740",test accuracy percent; differences and SD/SE in percentage points
cru1,sc-m3e-5-a1e-3,sc-m3e-5-a1e-3,100,,,,,,,95,99,ResNet18_c100,CIFAR100,100,scalar,SGDm,Lion,3e-5,1e-3,1,1,-15:-2.3026,,na,na,100,3,28.9506666666667,0.416410054313454,0.240414456951139,28.524,29.356,3,30.242,0.343214218819676,0.198154821625247,29.852,30.498,S0541 | S0542 | S0543,"`cru1`, 60 runs, CIFAR-100/`ResNet18_c100`, 100 ep | `cms1`, **ZERO GPU**, corpus unchanged at 2,740",test accuracy percent; differences and SD/SE in percentage points
