granularity,SGDm,AdamW,source_ids,scope,units
Layerwise,0.7258,0.43608,S0617 | S0618,"20 epochs, R18/C10. bo7 pools two ceilings after its invariance gate passes. AdamW meta-step and initial step size are untuned; this is not a universal optimizer ranking.",fraction
Nodewise,0.4016,0.11432,S0617 | S0618,"20 epochs, R18/C10. bo7 pools two ceilings after its invariance gate passes. AdamW meta-step and initial step size are untuned; this is not a universal optimizer ranking.",fraction
Weightwise,0.5045,0.01725,S0617 | S0618,"20 epochs, R18/C10. bo7 pools two ceilings after its invariance gate passes. AdamW meta-step and initial step size are untuned; this is not a universal optimizer ranking.",fraction
