batch,arm,label,horizon,group_count,normalized_tensor_count_entropy,r,meta_stepsize,meta_optimizer,capture_fraction,plateau_window_start_epoch,plateau_window_end_epoch,config_network,config_dataset,config_batch_size,config_granularity,config_base,config_meta,config_meta_stepsize,config_alpha0,config_gamma,config_augment,config_beta_clip,config_hier,config_lam,config_eta_ratio,config_epochs_requested,seed,run,test_plateau5_percent,train_plateau5_percent,source_ids,scope,units
in489g1,scalar,scalar,80,,,,,,,75,79,resnet18,?,256,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,0,in489g1-scalar-s0,0.888,0.906,S0058,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g1,scalar,scalar,80,,,,,,,75,79,resnet18,?,256,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,1,in489g1-scalar-s1,1.11,1.14,S0059,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g1,scalar,scalar,80,,,,,,,75,79,resnet18,?,256,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,2,in489g1-scalar-s2,1.094,1.076,S0060,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g1,resnet18_blocks,resnet18_blocks,80,,,,,,,75,79,resnet18,?,256,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,0,in489g1-resnet18_blocks-s0,1.342,1.312,S0061,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g1,resnet18_blocks,resnet18_blocks,80,,,,,,,75,79,resnet18,?,256,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,1,in489g1-resnet18_blocks-s1,1.56,1.514,S0062,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g1,resnet18_blocks,resnet18_blocks,80,,,,,,,75,79,resnet18,?,256,resnet18_blocks,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,2,in489g1-resnet18_blocks-s2,1.428,1.426,S0063,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g1,layerwise,layerwise,80,,,,,,,75,79,resnet18,?,256,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,0,in489g1-layerwise-s0,48.988,44.57,S0064,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g1,layerwise,layerwise,80,,,,,,,75,79,resnet18,?,256,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,1,in489g1-layerwise-s1,48.792,44.486,S0065,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g1,layerwise,layerwise,80,,,,,,,75,79,resnet18,?,256,layerwise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,2,in489g1-layerwise-s2,48.854,44.48,S0066,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g1,nodewise,nodewise,80,,,,,,,75,79,resnet18,?,256,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,0,in489g1-nodewise-s0,51.39,47.604,S0067,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g1,nodewise,nodewise,80,,,,,,,75,79,resnet18,?,256,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,1,in489g1-nodewise-s1,51.56,47.792,S0068,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g1,nodewise,nodewise,80,,,,,,,75,79,resnet18,?,256,nodewise,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,2,in489g1-nodewise-s2,51.21,47.494,S0069,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g2,g01,g01,84,1,,,,,0,79,83,resnet18,?,256,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,0,in489g2-g01-s0,0.868,0.872,S0070,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g2,g01,g01,84,1,,,,,0,79,83,resnet18,?,256,scalar,SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,1,in489g2-g01-s1,1.054,1.12,S0071,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g2,g08,g08,84,8,,,,,0.00795278036657347,79,83,resnet18,?,256,"[8,8,8,8,8,8,7,7]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,0,in489g2-g08-s0,1.368,1.434,S0072,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g2,g08,g08,84,8,,,,,0.00795278036657347,79,83,resnet18,?,256,"[8,8,8,8,8,8,7,7]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,1,in489g2-g08-s1,1.322,1.378,S0073,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g2,g16,g16,84,16,,,,,0.0250181215698457,79,83,resnet18,?,256,"[4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,0,in489g2-g16-s0,2.382,2.428,S0074,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g2,g16,g16,84,16,,,,,0.0250181215698457,79,83,resnet18,?,256,"[4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,1,in489g2-g16-s1,1.956,2.034,S0075,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
in489g2,g32,g32,84,32,,,,,0.45662213938076,79,83,resnet18,?,256,"[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1]",SGDm,Lion,1e-3,1e-6,1,1,-15:-2.3026,,na,na,84,0,in489g2-g32-s0,22.818,20.882,S0076,"`in489g1`, 12 runs, ImageNet-489 | `in489g2`, 14 runs, ImageNet-489 | Each row is one run's registered five-epoch mean; sample count across runs appears in arm_summary.",test accuracy percent; differences and SD/SE in percentage points
